mine_id,country_id,year_id,cost_spec,Field
Mine_118,country_24,Y_23,1,Other penalties - extra processing costs
Mine_118,country_24,Y_23,0.405,LT Avail AA
Mine_118,country_24,Y_23,0.48,Total Alumina
Mine_118,country_24,Y_23,0.0525,LT React. Silica
Mine_118,country_24,Y_23,0.07,Total Silica
Mine_118,country_24,Y_23,0.0225,Monhydrate
Mine_118,country_24,Y_23,0.07,Moisture
Mine_118,country_24,Y_23,LT,Bauxite style
Mine_118,country_24,Y_23,Moderate,Total Organic Carbon
Mine_118,country_24,Y_23,Panamax,Vessel size
Mine_118,country_24,Y_23,5,Capital cost of mine (inc. all infrasturure for export)
Mine_118,country_24,Y_23,20,Life of mine
Mine_118,country_24,Y_23,1,constructiuon period for mine & infrastructure
Mine_118,country_24,Y_23,0.08,IRR
Mine_126,country_26,Y_23,0,Other penalties - extra processing costs
Mine_126,country_26,Y_23,0.44,LT Avail AA
Mine_126,country_26,Y_23,0.49,Total Alumina
Mine_126,country_26,Y_23,0.04,LT React. Silica
Mine_126,country_26,Y_23,0.125,Total Silica
Mine_126,country_26,Y_23,0.01,Monhydrate
Mine_126,country_26,Y_23,0.14,Moisture
Mine_126,country_26,Y_23,LT,Bauxite style
Mine_126,country_26,Y_23,Low,Total Organic Carbon
Mine_126,country_26,Y_23,Panamax,Vessel size
Mine_126,country_26,Y_23,6.094827451,Capital cost of mine (inc. all infrasturure for export)
Mine_126,country_26,Y_23,5,Life of mine
Mine_126,country_26,Y_23,1,constructiuon period for mine & infrastructure
Mine_126,country_26,Y_23,0.15,IRR
Mine_125,country_26,Y_23,0,Other penalties - extra processing costs
Mine_125,country_26,Y_23,0.4,LT Avail AA
Mine_125,country_26,Y_23,0.49,Total Alumina
Mine_125,country_26,Y_23,0.065,LT React. Silica
Mine_125,country_26,Y_23,0.13,Total Silica
Mine_125,country_26,Y_23,0.025,Monhydrate
Mine_125,country_26,Y_23,0.13,Moisture
Mine_125,country_26,Y_23,LT,Bauxite style
Mine_125,country_26,Y_23,Low,Total Organic Carbon
Mine_125,country_26,Y_23,Panamax,Vessel size
Mine_125,country_26,Y_23,8,Capital cost of mine (inc. all infrasturure for export)
Mine_125,country_26,Y_23,5,Life of mine
Mine_125,country_26,Y_23,2,constructiuon period for mine & infrastructure
Mine_125,country_26,Y_23,0.15,IRR
Mine_88,country_45,Y_23,0,Other penalties - extra processing costs
Mine_88,country_45,Y_23,0.365,LT Avail AA
Mine_88,country_45,Y_23,0.4,Total Alumina
Mine_88,country_45,Y_23,0.035,LT React. Silica
Mine_88,country_45,Y_23,0.04,Total Silica
Mine_88,country_45,Y_23,0,Monhydrate
Mine_88,country_45,Y_23,0.17,Moisture
Mine_88,country_45,Y_23,LT,Bauxite style
Mine_88,country_45,Y_23,Moderate,Total Organic Carbon
Mine_88,country_45,Y_23,Panamax,Vessel size
Mine_88,country_45,Y_23,30,Capital cost of mine (inc. all infrasturure for export)
Mine_88,country_45,Y_23,30,Life of mine
Mine_88,country_45,Y_23,2,constructiuon period for mine & infrastructure
Mine_88,country_45,Y_23,0.08,IRR
Mine_87,country_44,Y_23,0,Other penalties - extra processing costs
Mine_87,country_44,Y_23,0.35,LT Avail AA
Mine_87,country_44,Y_23,0.465,Total Alumina
Mine_87,country_44,Y_23,0.04,LT React. Silica
Mine_87,country_44,Y_23,0.05,Total Silica
Mine_87,country_44,Y_23,0.075,Monhydrate
Mine_87,country_44,Y_23,0.16,Moisture
Mine_87,country_44,Y_23,HT-B,Bauxite style
Mine_87,country_44,Y_23,Low,Total Organic Carbon
Mine_87,country_44,Y_23,Capesize,Vessel size
Mine_87,country_44,Y_23,10,Capital cost of mine (inc. all infrasturure for export)
Mine_87,country_44,Y_23,5,Life of mine
Mine_87,country_44,Y_23,1,constructiuon period for mine & infrastructure
Mine_87,country_44,Y_23,0.12,IRR
Mine_129,country_51,Y_23,0,Other penalties - extra processing costs
Mine_129,country_51,Y_23,0.43,LT Avail AA
Mine_129,country_51,Y_23,0.49,Total Alumina
Mine_129,country_51,Y_23,0.01,LT React. Silica
Mine_129,country_51,Y_23,0.015,Total Silica
Mine_129,country_51,Y_23,0.05,Monhydrate
Mine_129,country_51,Y_23,0.17,Moisture
Mine_129,country_51,Y_23,HT-B,Bauxite style
Mine_129,country_51,Y_23,Low,Total Organic Carbon
Mine_129,country_51,Y_23,Panamax,Vessel size
Mine_129,country_51,Y_23,20,Capital cost of mine (inc. all infrasturure for export)
Mine_129,country_51,Y_23,25,Life of mine
Mine_129,country_51,Y_23,2,constructiuon period for mine & infrastructure
Mine_129,country_51,Y_23,0.1,IRR
Mine_89,country_43,Y_23,0,Other penalties - extra processing costs
Mine_89,country_43,Y_23,0.495,LT Avail AA
Mine_89,country_43,Y_23,0.515,Total Alumina
Mine_89,country_43,Y_23,0.02,LT React. Silica
Mine_89,country_43,Y_23,0.02,Total Silica
Mine_89,country_43,Y_23,0,Monhydrate
Mine_89,country_43,Y_23,0.11,Moisture
Mine_89,country_43,Y_23,LT,Bauxite style
Mine_89,country_43,Y_23,Moderate,Total Organic Carbon
Mine_89,country_43,Y_23,Panamax,Vessel size
Mine_89,country_43,Y_23,20,Capital cost of mine (inc. all infrasturure for export)
Mine_89,country_43,Y_23,25,Life of mine
Mine_89,country_43,Y_23,2,constructiuon period for mine & infrastructure
Mine_89,country_43,Y_23,0.1,IRR
Mine_146,country_55,Y_23,2,Other penalties - extra processing costs
Mine_146,country_55,Y_23,0.47,LT Avail AA
Mine_146,country_55,Y_23,0.48,Total Alumina
Mine_146,country_55,Y_23,0.01,LT React. Silica
Mine_146,country_55,Y_23,0.011,Total Silica
Mine_146,country_55,Y_23,0,Monhydrate
Mine_146,country_55,Y_23,0.15,Moisture
Mine_146,country_55,Y_23,HT-B,Bauxite style
Mine_146,country_55,Y_23,High,Total Organic Carbon
Mine_146,country_55,Y_23,Panamax,Vessel size
Mine_146,country_55,Y_23,20,Capital cost of mine (inc. all infrasturure for export)
Mine_146,country_55,Y_23,20,Life of mine
Mine_146,country_55,Y_23,2,constructiuon period for mine & infrastructure
Mine_146,country_55,Y_23,0.12,IRR
Mine_72,country_17,Y_23,0,Other penalties - extra processing costs
Mine_72,country_17,Y_23,0.39,LT Avail AA
Mine_72,country_17,Y_23,0.5,Total Alumina
Mine_72,country_17,Y_23,0.09,LT React. Silica
Mine_72,country_17,Y_23,0.115,Total Silica
Mine_72,country_17,Y_23,0.02,Monhydrate
Mine_72,country_17,Y_23,0.13,Moisture
Mine_72,country_17,Y_23,LT,Bauxite style
Mine_72,country_17,Y_23,High,Total Organic Carbon
Mine_72,country_17,Y_23,Panamax,Vessel size
Mine_72,country_17,Y_23,10,Capital cost of mine (inc. all infrasturure for export)
Mine_72,country_17,Y_23,5,Life of mine
Mine_72,country_17,Y_23,1,constructiuon period for mine & infrastructure
Mine_72,country_17,Y_23,0.08,IRR
Mine_74,country_17,Y_23,0,Other penalties - extra processing costs
Mine_74,country_17,Y_23,0.38,LT Avail AA
Mine_74,country_17,Y_23,0.53,Total Alumina
Mine_74,country_17,Y_23,0.075,LT React. Silica
Mine_74,country_17,Y_23,0.11,Total Silica
Mine_74,country_17,Y_23,0.075,Monhydrate
Mine_74,country_17,Y_23,0.13,Moisture
Mine_74,country_17,Y_23,HT-B,Bauxite style
Mine_74,country_17,Y_23,High,Total Organic Carbon
Mine_74,country_17,Y_23,Panamax,Vessel size
Mine_74,country_17,Y_23,45,Capital cost of mine (inc. all infrasturure for export)
Mine_74,country_17,Y_23,25,Life of mine
Mine_74,country_17,Y_23,4,constructiuon period for mine & infrastructure
Mine_74,country_17,Y_23,0.08,IRR
Mine_135,country_37,Y_23,0,Other penalties - extra processing costs
Mine_135,country_37,Y_23,0.35,LT Avail AA
Mine_135,country_37,Y_23,0.395,Total Alumina
Mine_135,country_37,Y_23,0.04,LT React. Silica
Mine_135,country_37,Y_23,0.045,Total Silica
Mine_135,country_37,Y_23,0.005,Monhydrate
Mine_135,country_37,Y_23,0.17,Moisture
Mine_135,country_37,Y_23,LT,Bauxite style
Mine_135,country_37,Y_23,Low,Total Organic Carbon
Mine_135,country_37,Y_23,Panamax,Vessel size
Mine_135,country_37,Y_23,8,Capital cost of mine (inc. all infrasturure for export)
Mine_135,country_37,Y_23,10,Life of mine
Mine_135,country_37,Y_23,1,constructiuon period for mine & infrastructure
Mine_135,country_37,Y_23,0.15,IRR
Mine_52,country_4,Y_23,0,Other penalties - extra processing costs
Mine_52,country_4,Y_23,0.49,LT Avail AA
Mine_52,country_4,Y_23,0.55,Total Alumina
Mine_52,country_4,Y_23,0.055,LT React. Silica
Mine_52,country_4,Y_23,0.06,Total Silica
Mine_52,country_4,Y_23,0.005,Monhydrate
Mine_52,country_4,Y_23,0.07,Moisture
Mine_52,country_4,Y_23,LT,Bauxite style
Mine_52,country_4,Y_23,Low,Total Organic Carbon
Mine_52,country_4,Y_23,Capesize,Vessel size
Mine_52,country_4,Y_23,50,Capital cost of mine (inc. all infrasturure for export)
Mine_52,country_4,Y_23,25,Life of mine
Mine_52,country_4,Y_23,3,constructiuon period for mine & infrastructure
Mine_52,country_4,Y_23,0.08,IRR
Mine_53,country_4,Y_23,0,Other penalties - extra processing costs
Mine_53,country_4,Y_23,0.475,LT Avail AA
Mine_53,country_4,Y_23,0.52,Total Alumina
Mine_53,country_4,Y_23,0.041,LT React. Silica
Mine_53,country_4,Y_23,0.045,Total Silica
Mine_53,country_4,Y_23,0.004,Monhydrate
Mine_53,country_4,Y_23,0.13,Moisture
Mine_53,country_4,Y_23,LT,Bauxite style
Mine_53,country_4,Y_23,Low,Total Organic Carbon
Mine_53,country_4,Y_23,Capesize,Vessel size
Mine_53,country_4,Y_23,50,Capital cost of mine (inc. all infrasturure for export)
Mine_53,country_4,Y_23,25,Life of mine
Mine_53,country_4,Y_23,3,constructiuon period for mine & infrastructure
Mine_53,country_4,Y_23,0.08,IRR
Mine_81,country_4,Y_23,0,Other penalties - extra processing costs
Mine_81,country_4,Y_23,0.43,LT Avail AA
Mine_81,country_4,Y_23,0.48,Total Alumina
Mine_81,country_4,Y_23,0.03,LT React. Silica
Mine_81,country_4,Y_23,0.08,Total Silica
Mine_81,country_4,Y_23,0.02,Monhydrate
Mine_81,country_4,Y_23,0.13,Moisture
Mine_81,country_4,Y_23,LT,Bauxite style
Mine_81,country_4,Y_23,Low,Total Organic Carbon
Mine_81,country_4,Y_23,Panamax,Vessel size
Mine_81,country_4,Y_23,15,Capital cost of mine (inc. all infrasturure for export)
Mine_81,country_4,Y_23,25,Life of mine
Mine_81,country_4,Y_23,4,constructiuon period for mine & infrastructure
Mine_81,country_4,Y_23,0.08,IRR
Mine_75,country_17,Y_23,0,Other penalties - extra processing costs
Mine_75,country_17,Y_23,0.3645,LT Avail AA
Mine_75,country_17,Y_23,0.54,Total Alumina
Mine_75,country_17,Y_23,0.0675,LT React. Silica
Mine_75,country_17,Y_23,0.09,Total Silica
Mine_75,country_17,Y_23,0.108,Monhydrate
Mine_75,country_17,Y_23,0.13,Moisture
Mine_75,country_17,Y_23,HT-B,Bauxite style
Mine_75,country_17,Y_23,High,Total Organic Carbon
Mine_75,country_17,Y_23,Panamax,Vessel size
Mine_75,country_17,Y_23,83,Capital cost of mine (inc. all infrasturure for export)
Mine_75,country_17,Y_23,24,Life of mine
Mine_75,country_17,Y_23,3,constructiuon period for mine & infrastructure
Mine_75,country_17,Y_23,0.08,IRR
Mine_76,country_17,Y_23,0,Other penalties - extra processing costs
Mine_76,country_17,Y_23,0.3645,LT Avail AA
Mine_76,country_17,Y_23,0.54,Total Alumina
Mine_76,country_17,Y_23,0.0675,LT React. Silica
Mine_76,country_17,Y_23,0.09,Total Silica
Mine_76,country_17,Y_23,0.108,Monhydrate
Mine_76,country_17,Y_23,0.13,Moisture
Mine_76,country_17,Y_23,HT-B,Bauxite style
Mine_76,country_17,Y_23,High,Total Organic Carbon
Mine_76,country_17,Y_23,Panamax,Vessel size
Mine_76,country_17,Y_23,0,Capital cost of mine (inc. all infrasturure for export)
Mine_76,country_17,Y_23,24,Life of mine
Mine_76,country_17,Y_23,3,constructiuon period for mine & infrastructure
Mine_76,country_17,Y_23,0.08,IRR
Mine_82,country_4,Y_23,0,Other penalties - extra processing costs
Mine_82,country_4,Y_23,0.428,LT Avail AA
Mine_82,country_4,Y_23,0.47,Total Alumina
Mine_82,country_4,Y_23,0.039,LT React. Silica
Mine_82,country_4,Y_23,0.05,Total Silica
Mine_82,country_4,Y_23,0.003,Monhydrate
Mine_82,country_4,Y_23,0.13,Moisture
Mine_82,country_4,Y_23,LT,Bauxite style
Mine_82,country_4,Y_23,Low,Total Organic Carbon
Mine_82,country_4,Y_23,Capesize,Vessel size
Mine_82,country_4,Y_23,29.5,Capital cost of mine (inc. all infrasturure for export)
Mine_82,country_4,Y_23,40,Life of mine
Mine_82,country_4,Y_23,4,constructiuon period for mine & infrastructure
Mine_82,country_4,Y_23,0.08,IRR
Mine_67,country_17,Y_23,0,Other penalties - extra processing costs
Mine_67,country_17,Y_23,0.33,LT Avail AA
Mine_67,country_17,Y_23,0.35,Total Alumina
Mine_67,country_17,Y_23,0.011,LT React. Silica
Mine_67,country_17,Y_23,0.2,Total Silica
Mine_67,country_17,Y_23,0.009,Monhydrate
Mine_67,country_17,Y_23,0.08,Moisture
Mine_67,country_17,Y_23,LT,Bauxite style
Mine_67,country_17,Y_23,High,Total Organic Carbon
Mine_67,country_17,Y_23,Panamax,Vessel size
Mine_67,country_17,Y_23,60,Capital cost of mine (inc. all infrasturure for export)
Mine_67,country_17,Y_23,30,Life of mine
Mine_67,country_17,Y_23,3,constructiuon period for mine & infrastructure
Mine_67,country_17,Y_23,0.08,IRR
Mine_152,country_57,Y_23,0,Other penalties - extra processing costs
Mine_152,country_57,Y_23,0.033,LT Avail AA
Mine_152,country_57,Y_23,0.5651,Total Alumina
Mine_152,country_57,Y_23,0.032,LT React. Silica
Mine_152,country_57,Y_23,0.0447,Total Silica
Mine_152,country_57,Y_23,0.5001,Monhydrate
Mine_152,country_57,Y_23,0.05,Moisture
Mine_152,country_57,Y_23,HT-D,Bauxite style
Mine_152,country_57,Y_23,Low,Total Organic Carbon
Mine_152,country_57,Y_23,Panamax,Vessel size
Mine_152,country_57,Y_23,20,Capital cost of mine (inc. all infrasturure for export)
Mine_152,country_57,Y_23,30,Life of mine
Mine_152,country_57,Y_23,4,constructiuon period for mine & infrastructure
Mine_152,country_57,Y_23,0.08,IRR
Mine_50,country_17,Y_23,0,Other penalties - extra processing costs
Mine_50,country_17,Y_23,0.39,LT Avail AA
Mine_50,country_17,Y_23,0.52,Total Alumina
Mine_50,country_17,Y_23,0.0675,LT React. Silica
Mine_50,country_17,Y_23,0.09,Total Silica
Mine_50,country_17,Y_23,0.0625,Monhydrate
Mine_50,country_17,Y_23,0.13,Moisture
Mine_50,country_17,Y_23,HT-B,Bauxite style
Mine_50,country_17,Y_23,High,Total Organic Carbon
Mine_50,country_17,Y_23,Panamax,Vessel size
Mine_50,country_17,Y_23,60,Capital cost of mine (inc. all infrasturure for export)
Mine_50,country_17,Y_23,40,Life of mine
Mine_50,country_17,Y_23,4,constructiuon period for mine & infrastructure
Mine_50,country_17,Y_23,0.08,IRR
Mine_56,country_17,Y_23,0,Other penalties - extra processing costs
Mine_56,country_17,Y_23,0.425,LT Avail AA
Mine_56,country_17,Y_23,0.495,Total Alumina
Mine_56,country_17,Y_23,0.042,LT React. Silica
Mine_56,country_17,Y_23,0.05,Total Silica
Mine_56,country_17,Y_23,0.028,Monhydrate
Mine_56,country_17,Y_23,0.095,Moisture
Mine_56,country_17,Y_23,HT-B,Bauxite style
Mine_56,country_17,Y_23,High,Total Organic Carbon
Mine_56,country_17,Y_23,Panamax,Vessel size
Mine_56,country_17,Y_23,60,Capital cost of mine (inc. all infrasturure for export)
Mine_56,country_17,Y_23,40,Life of mine
Mine_56,country_17,Y_23,4,constructiuon period for mine & infrastructure
Mine_56,country_17,Y_23,0.08,IRR
Mine_113,country_47,Y_23,0,Other penalties - extra processing costs
Mine_113,country_47,Y_23,0.48,LT Avail AA
Mine_113,country_47,Y_23,0.55,Total Alumina
Mine_113,country_47,Y_23,0.045,LT React. Silica
Mine_113,country_47,Y_23,0.07,Total Silica
Mine_113,country_47,Y_23,0.025,Monhydrate
Mine_113,country_47,Y_23,0.12,Moisture
Mine_113,country_47,Y_23,LT,Bauxite style
Mine_113,country_47,Y_23,Moderate,Total Organic Carbon
Mine_113,country_47,Y_23,Panamax,Vessel size
Mine_113,country_47,Y_23,30,Capital cost of mine (inc. all infrasturure for export)
Mine_113,country_47,Y_23,30,Life of mine
Mine_113,country_47,Y_23,4,constructiuon period for mine & infrastructure
Mine_113,country_47,Y_23,0.1,IRR
Mine_114,country_47,Y_23,0,Other penalties - extra processing costs
Mine_114,country_47,Y_23,0.52,LT Avail AA
Mine_114,country_47,Y_23,0.585,Total Alumina
Mine_114,country_47,Y_23,0.045,LT React. Silica
Mine_114,country_47,Y_23,0,Total Silica
Mine_114,country_47,Y_23,0.02,Monhydrate
Mine_114,country_47,Y_23,0.1,Moisture
Mine_114,country_47,Y_23,LT,Bauxite style
Mine_114,country_47,Y_23,Moderate,Total Organic Carbon
Mine_114,country_47,Y_23,Panamax,Vessel size
Mine_114,country_47,Y_23,30,Capital cost of mine (inc. all infrasturure for export)
Mine_114,country_47,Y_23,30,Life of mine
Mine_114,country_47,Y_23,4,constructiuon period for mine & infrastructure
Mine_114,country_47,Y_23,0.1,IRR
Mine_130,country_51,Y_23,0,Other penalties - extra processing costs
Mine_130,country_51,Y_23,0,LT Avail AA
Mine_130,country_51,Y_23,0.46,Total Alumina
Mine_130,country_51,Y_23,0.04,LT React. Silica
Mine_130,country_51,Y_23,0.07,Total Silica
Mine_130,country_51,Y_23,0.42,Monhydrate
Mine_130,country_51,Y_23,0.18,Moisture
Mine_130,country_51,Y_23,HT-B,Bauxite style
Mine_130,country_51,Y_23,Low,Total Organic Carbon
Mine_130,country_51,Y_23,Panamax,Vessel size
Mine_130,country_51,Y_23,40,Capital cost of mine (inc. all infrasturure for export)
Mine_130,country_51,Y_23,30,Life of mine
Mine_130,country_51,Y_23,4,constructiuon period for mine & infrastructure
Mine_130,country_51,Y_23,0.1,IRR
Mine_131,country_51,Y_23,0,Other penalties - extra processing costs
Mine_131,country_51,Y_23,0,LT Avail AA
Mine_131,country_51,Y_23,0.46,Total Alumina
Mine_131,country_51,Y_23,0.04,LT React. Silica
Mine_131,country_51,Y_23,0.07,Total Silica
Mine_131,country_51,Y_23,0.42,Monhydrate
Mine_131,country_51,Y_23,0.18,Moisture
Mine_131,country_51,Y_23,HT-B,Bauxite style
Mine_131,country_51,Y_23,Low,Total Organic Carbon
Mine_131,country_51,Y_23,Panamax,Vessel size
Mine_131,country_51,Y_23,40,Capital cost of mine (inc. all infrasturure for export)
Mine_131,country_51,Y_23,40,Life of mine
Mine_131,country_51,Y_23,4,constructiuon period for mine & infrastructure
Mine_131,country_51,Y_23,0.1,IRR
Mine_90,country_43,Y_23,0,Other penalties - extra processing costs
Mine_90,country_43,Y_23,0.5,LT Avail AA
Mine_90,country_43,Y_23,0.52,Total Alumina
Mine_90,country_43,Y_23,0.01,LT React. Silica
Mine_90,country_43,Y_23,0.02,Total Silica
Mine_90,country_43,Y_23,0.01,Monhydrate
Mine_90,country_43,Y_23,0.1,Moisture
Mine_90,country_43,Y_23,LT,Bauxite style
Mine_90,country_43,Y_23,Moderate,Total Organic Carbon
Mine_90,country_43,Y_23,Panamax,Vessel size
Mine_90,country_43,Y_23,10,Capital cost of mine (inc. all infrasturure for export)
Mine_90,country_43,Y_23,25,Life of mine
Mine_90,country_43,Y_23,2,constructiuon period for mine & infrastructure
Mine_90,country_43,Y_23,0.1,IRR
Mine_145,country_54,Y_23,0,Other penalties - extra processing costs
Mine_145,country_54,Y_23,0.45,LT Avail AA
Mine_145,country_54,Y_23,0.49,Total Alumina
Mine_145,country_54,Y_23,0.031,LT React. Silica
Mine_145,country_54,Y_23,0.037,Total Silica
Mine_145,country_54,Y_23,0.009,Monhydrate
Mine_145,country_54,Y_23,0.11,Moisture
Mine_145,country_54,Y_23,LT,Bauxite style
Mine_145,country_54,Y_23,Moderate,Total Organic Carbon
Mine_145,country_54,Y_23,Panamax,Vessel size
Mine_145,country_54,Y_23,20,Capital cost of mine (inc. all infrasturure for export)
Mine_145,country_54,Y_23,20,Life of mine
Mine_145,country_54,Y_23,4,constructiuon period for mine & infrastructure
Mine_145,country_54,Y_23,0.12,IRR
Mine_66,country_17,Y_23,0,Other penalties - extra processing costs
Mine_66,country_17,Y_23,0.325,LT Avail AA
Mine_66,country_17,Y_23,0.35,Total Alumina
Mine_66,country_17,Y_23,0.015,LT React. Silica
Mine_66,country_17,Y_23,0.165,Total Silica
Mine_66,country_17,Y_23,0.01,Monhydrate
Mine_66,country_17,Y_23,0.08,Moisture
Mine_66,country_17,Y_23,LT,Bauxite style
Mine_66,country_17,Y_23,High,Total Organic Carbon
Mine_66,country_17,Y_23,Panamax,Vessel size
Mine_66,country_17,Y_23,60,Capital cost of mine (inc. all infrasturure for export)
Mine_66,country_17,Y_23,40,Life of mine
Mine_66,country_17,Y_23,4,constructiuon period for mine & infrastructure
Mine_66,country_17,Y_23,0.08,IRR
Mine_73,country_17,Y_23,0,Other penalties - extra processing costs
Mine_73,country_17,Y_23,0.39,LT Avail AA
Mine_73,country_17,Y_23,0.45,Total Alumina
Mine_73,country_17,Y_23,0.03,LT React. Silica
Mine_73,country_17,Y_23,0,Total Silica
Mine_73,country_17,Y_23,0.03,Monhydrate
Mine_73,country_17,Y_23,0.1,Moisture
Mine_73,country_17,Y_23,LT,Bauxite style
Mine_73,country_17,Y_23,High,Total Organic Carbon
Mine_73,country_17,Y_23,Panamax,Vessel size
Mine_73,country_17,Y_23,10,Capital cost of mine (inc. all infrasturure for export)
Mine_73,country_17,Y_23,15,Life of mine
Mine_73,country_17,Y_23,4,constructiuon period for mine & infrastructure
Mine_73,country_17,Y_23,0.08,IRR
Mine_127,country_26,Y_23,0,Other penalties - extra processing costs
Mine_127,country_26,Y_23,0.4,LT Avail AA
Mine_127,country_26,Y_23,0.49,Total Alumina
Mine_127,country_26,Y_23,0.065,LT React. Silica
Mine_127,country_26,Y_23,0.13,Total Silica
Mine_127,country_26,Y_23,0.025,Monhydrate
Mine_127,country_26,Y_23,0.13,Moisture
Mine_127,country_26,Y_23,LT,Bauxite style
Mine_127,country_26,Y_23,Low,Total Organic Carbon
Mine_127,country_26,Y_23,Panamax,Vessel size
Mine_127,country_26,Y_23,10,Capital cost of mine (inc. all infrasturure for export)
Mine_127,country_26,Y_23,10,Life of mine
Mine_127,country_26,Y_23,2,constructiuon period for mine & infrastructure
Mine_127,country_26,Y_23,0.15,IRR
Mine_68,country_17,Y_23,0,Other penalties - extra processing costs
Mine_68,country_17,Y_23,0.32,LT Avail AA
Mine_68,country_17,Y_23,0.34,Total Alumina
Mine_68,country_17,Y_23,0.01,LT React. Silica
Mine_68,country_17,Y_23,0.2,Total Silica
Mine_68,country_17,Y_23,0.01,Monhydrate
Mine_68,country_17,Y_23,0.08,Moisture
Mine_68,country_17,Y_23,LT,Bauxite style
Mine_68,country_17,Y_23,High,Total Organic Carbon
Mine_68,country_17,Y_23,Panamax,Vessel size
Mine_68,country_17,Y_23,60,Capital cost of mine (inc. all infrasturure for export)
Mine_68,country_17,Y_23,29,Life of mine
Mine_68,country_17,Y_23,3,constructiuon period for mine & infrastructure
Mine_68,country_17,Y_23,0.08,IRR
Mine_83,country_4,Y_23,0,Other penalties - extra processing costs
Mine_83,country_4,Y_23,0.475,LT Avail AA
Mine_83,country_4,Y_23,0.52,Total Alumina
Mine_83,country_4,Y_23,0.041,LT React. Silica
Mine_83,country_4,Y_23,0.045,Total Silica
Mine_83,country_4,Y_23,0.004,Monhydrate
Mine_83,country_4,Y_23,0.13,Moisture
Mine_83,country_4,Y_23,LT,Bauxite style
Mine_83,country_4,Y_23,Low,Total Organic Carbon
Mine_83,country_4,Y_23,Panamax,Vessel size
Mine_83,country_4,Y_23,60,Capital cost of mine (inc. all infrasturure for export)
Mine_83,country_4,Y_23,30,Life of mine
Mine_83,country_4,Y_23,4,constructiuon period for mine & infrastructure
Mine_83,country_4,Y_23,0.08,IRR
Mine_84,country_4,Y_23,0,Other penalties - extra processing costs
Mine_84,country_4,Y_23,0.42,LT Avail AA
Mine_84,country_4,Y_23,0.48,Total Alumina
Mine_84,country_4,Y_23,0.05,LT React. Silica
Mine_84,country_4,Y_23,0.06,Total Silica
Mine_84,country_4,Y_23,0.01,Monhydrate
Mine_84,country_4,Y_23,0.13,Moisture
Mine_84,country_4,Y_23,LT,Bauxite style
Mine_84,country_4,Y_23,Low,Total Organic Carbon
Mine_84,country_4,Y_23,Panamax,Vessel size
Mine_84,country_4,Y_23,60,Capital cost of mine (inc. all infrasturure for export)
Mine_84,country_4,Y_23,30,Life of mine
Mine_84,country_4,Y_23,4,constructiuon period for mine & infrastructure
Mine_84,country_4,Y_23,0.08,IRR
Mine_85,country_4,Y_23,0,Other penalties - extra processing costs
Mine_85,country_4,Y_23,0.4,LT Avail AA
Mine_85,country_4,Y_23,0.46,Total Alumina
Mine_85,country_4,Y_23,0.05,LT React. Silica
Mine_85,country_4,Y_23,0.06,Total Silica
Mine_85,country_4,Y_23,0.01,Monhydrate
Mine_85,country_4,Y_23,0.05,Moisture
Mine_85,country_4,Y_23,LT,Bauxite style
Mine_85,country_4,Y_23,Low,Total Organic Carbon
Mine_85,country_4,Y_23,Panamax,Vessel size
Mine_85,country_4,Y_23,60,Capital cost of mine (inc. all infrasturure for export)
Mine_85,country_4,Y_23,40,Life of mine
Mine_85,country_4,Y_23,4,constructiuon period for mine & infrastructure
Mine_85,country_4,Y_23,0.08,IRR
Mine_86,country_4,Y_23,0,Other penalties - extra processing costs
Mine_86,country_4,Y_23,0.4,LT Avail AA
Mine_86,country_4,Y_23,0.46,Total Alumina
Mine_86,country_4,Y_23,0.05,LT React. Silica
Mine_86,country_4,Y_23,0.06,Total Silica
Mine_86,country_4,Y_23,0.01,Monhydrate
Mine_86,country_4,Y_23,0.05,Moisture
Mine_86,country_4,Y_23,LT,Bauxite style
Mine_86,country_4,Y_23,Low,Total Organic Carbon
Mine_86,country_4,Y_23,Panamax,Vessel size
Mine_86,country_4,Y_23,60,Capital cost of mine (inc. all infrasturure for export)
Mine_86,country_4,Y_23,40,Life of mine
Mine_86,country_4,Y_23,4,constructiuon period for mine & infrastructure
Mine_86,country_4,Y_23,0.08,IRR
Mine_112,country_47,Y_23,0,Other penalties - extra processing costs
Mine_112,country_47,Y_23,0.52,LT Avail AA
Mine_112,country_47,Y_23,0.585,Total Alumina
Mine_112,country_47,Y_23,0.045,LT React. Silica
Mine_112,country_47,Y_23,0.065,Total Silica
Mine_112,country_47,Y_23,0.02,Monhydrate
Mine_112,country_47,Y_23,0.12,Moisture
Mine_112,country_47,Y_23,LT,Bauxite style
Mine_112,country_47,Y_23,Moderate,Total Organic Carbon
Mine_112,country_47,Y_23,Panamax,Vessel size
Mine_112,country_47,Y_23,60,Capital cost of mine (inc. all infrasturure for export)
Mine_112,country_47,Y_23,30,Life of mine
Mine_112,country_47,Y_23,4,constructiuon period for mine & infrastructure
Mine_112,country_47,Y_23,0.1,IRR
Mine_147,country_56,Y_23,0,Other penalties - extra processing costs
Mine_147,country_56,Y_23,0.463,LT Avail AA
Mine_147,country_56,Y_23,0.533,Total Alumina
Mine_147,country_56,Y_23,0.06,LT React. Silica
Mine_147,country_56,Y_23,0.07,Total Silica
Mine_147,country_56,Y_23,0.01,Monhydrate
Mine_147,country_56,Y_23,0.13,Moisture
