,snapshot_id,model_id,output_set,output_id,output_label,output_row,output_value,override_value,actual_value
1924,22,18,Cost Curve Lines,36,x,10,9.59999,,
1925,22,18,Cost Curve Lines,37,line 1,10,0.0,,
1926,22,18,Cost Curve Lines,38,line 2,10,23.25931928,,
1927,22,18,Cost Curve Lines,39,line 3,10,23.25931928,,
1928,22,18,Cost Curve Lines,40,line 4,10,23.25931928,,
1929,22,18,Cost Curve Lines,41,line 5,10,23.25931928,,
1930,22,18,Cost Curve Lines,42,line 6,10,23.25931928,,
1931,22,18,Cost Curve Lines,43,line 7,10,23.25931928,,
1932,22,18,Cost Curve Lines,44,line 8,10,23.25931928,,
1933,22,18,Cost Curve Lines,45,line 9,10,23.25931928,,
1934,22,18,Cost Curve Lines,46,line 10,10,23.25931928,,
1935,22,18,Cost Curve Lines,47,labels for cc,10,,,
1936,22,18,Cost Curve Lines,34,initialisation,11,bar 3 start,,
1937,22,18,Cost Curve Lines,35,bar,11,3.0,,
1938,22,18,Cost Curve Lines,36,x,11,9.59999,,
1939,22,18,Cost Curve Lines,37,line 1,11,0.0,,
1940,22,18,Cost Curve Lines,38,line 2,11,32.93129375,,
1941,22,18,Cost Curve Lines,39,line 3,11,32.93129375,,
1942,22,18,Cost Curve Lines,40,line 4,11,32.93129375,,
1943,22,18,Cost Curve Lines,41,line 5,11,32.93129375,,
1944,22,18,Cost Curve Lines,42,line 6,11,32.93129375,,
1945,22,18,Cost Curve Lines,43,line 7,11,32.93129375,,
1946,22,18,Cost Curve Lines,44,line 8,11,32.93129375,,
1947,22,18,Cost Curve Lines,45,line 9,11,32.93129375,,
1948,22,18,Cost Curve Lines,46,line 10,11,32.93129375,,
1949,22,18,Cost Curve Lines,47,labels for cc,11,,,
1950,22,18,Cost Curve Lines,34,initialisation,12,bar 3bn,,
1951,22,18,Cost Curve Lines,35,bar,12,3.0,,
1952,22,18,Cost Curve Lines,36,x,12,9.6,,
1953,22,18,Cost Curve Lines,37,line 1,12,32.93129375,,
1954,22,18,Cost Curve Lines,38,line 2,12,32.93129375,,
1955,22,18,Cost Curve Lines,39,line 3,12,32.93129375,,
1956,22,18,Cost Curve Lines,40,line 4,12,32.93129375,,
1957,22,18,Cost Curve Lines,41,line 5,12,32.93129375,,
1958,22,18,Cost Curve Lines,42,line 6,12,32.93129375,,
1959,22,18,Cost Curve Lines,43,line 7,12,32.93129375,,
1960,22,18,Cost Curve Lines,44,line 8,12,32.93129375,,
1961,22,18,Cost Curve Lines,45,line 9,12,32.93129375,,
1962,22,18,Cost Curve Lines,46,line 10,12,32.93129375,,
1963,22,18,Cost Curve Lines,47,labels for cc,12,,,
1964,22,18,Cost Curve Lines,34,initialisation,13,bar 3 naming,,
1965,22,18,Cost Curve Lines,35,bar,13,3.0,,
1966,22,18,Cost Curve Lines,36,x,13,10.999994999999998,,
1967,22,18,Cost Curve Lines,37,line 1,13,32.93129375,,
1968,22,18,Cost Curve Lines,38,line 2,13,32.93129375,,
1969,22,18,Cost Curve Lines,39,line 3,13,32.93129375,,
1970,22,18,Cost Curve Lines,40,line 4,13,32.93129375,,
1971,22,18,Cost Curve Lines,41,line 5,13,32.93129375,,
1972,22,18,Cost Curve Lines,42,line 6,13,32.93129375,,
1973,22,18,Cost Curve Lines,43,line 7,13,32.93129375,,
1974,22,18,Cost Curve Lines,44,line 8,13,32.93129375,,
1975,22,18,Cost Curve Lines,45,line 9,13,32.93129375,,
1976,22,18,Cost Curve Lines,46,line 10,13,32.93129375,,
1977,22,18,Cost Curve Lines,47,labels for cc,13,Weipa/Amrun Generic 4.2mln t $34.1,,
1978,22,18,Cost Curve Lines,34,initialisation,14,bar 3an,,
1979,22,18,Cost Curve Lines,35,bar,14,3.0,,
1980,22,18,Cost Curve Lines,36,x,14,12.39998,,
1981,22,18,Cost Curve Lines,37,line 1,14,32.93129375,,
1982,22,18,Cost Curve Lines,38,line 2,14,32.93129375,,
1983,22,18,Cost Curve Lines,39,line 3,14,32.93129375,,
1984,22,18,Cost Curve Lines,40,line 4,14,32.93129375,,
1985,22,18,Cost Curve Lines,41,line 5,14,32.93129375,,
1986,22,18,Cost Curve Lines,42,line 6,14,32.93129375,,
1987,22,18,Cost Curve Lines,43,line 7,14,32.93129375,,
1988,22,18,Cost Curve Lines,44,line 8,14,32.93129375,,
1989,22,18,Cost Curve Lines,45,line 9,14,32.93129375,,
1990,22,18,Cost Curve Lines,46,line 10,14,32.93129375,,
1991,22,18,Cost Curve Lines,47,labels for cc,14,,,
1992,22,18,Cost Curve Lines,34,initialisation,15,bar 3 end,,
1993,22,18,Cost Curve Lines,35,bar,15,3.0,,
1994,22,18,Cost Curve Lines,36,x,15,12.399989999999999,,
1995,22,18,Cost Curve Lines,37,line 1,15,0.0,,
1996,22,18,Cost Curve Lines,38,line 2,15,32.93129375,,
1997,22,18,Cost Curve Lines,39,line 3,15,32.93129375,,
1998,22,18,Cost Curve Lines,40,line 4,15,32.93129375,,
1999,22,18,Cost Curve Lines,41,line 5,15,32.93129375,,
2000,22,18,Cost Curve Lines,42,line 6,15,32.93129375,,
2001,22,18,Cost Curve Lines,43,line 7,15,32.93129375,,
2002,22,18,Cost Curve Lines,44,line 8,15,32.93129375,,
2003,22,18,Cost Curve Lines,45,line 9,15,32.93129375,,
2004,22,18,Cost Curve Lines,46,line 10,15,32.93129375,,
2005,22,18,Cost Curve Lines,47,labels for cc,15,,,
2006,22,18,Cost Curve Lines,34,initialisation,16,bar 4 start,,
2007,22,18,Cost Curve Lines,35,bar,16,4.0,,
2008,22,18,Cost Curve Lines,36,x,16,12.399989999999999,,
2009,22,18,Cost Curve Lines,37,line 1,16,0.0,,
2010,22,18,Cost Curve Lines,38,line 2,16,34.06173177,,
2011,22,18,Cost Curve Lines,39,line 3,16,34.06173177,,
2012,22,18,Cost Curve Lines,40,line 4,16,34.06173177,,
2013,22,18,Cost Curve Lines,41,line 5,16,34.06173177,,
2014,22,18,Cost Curve Lines,42,line 6,16,34.06173177,,
2015,22,18,Cost Curve Lines,43,line 7,16,34.06173177,,
2016,22,18,Cost Curve Lines,44,line 8,16,34.06173177,,
2017,22,18,Cost Curve Lines,45,line 9,16,34.06173177,,
2018,22,18,Cost Curve Lines,46,line 10,16,34.06173177,,
2019,22,18,Cost Curve Lines,47,labels for cc,16,,,
2020,22,18,Cost Curve Lines,34,initialisation,17,bar 4bn,,
2021,22,18,Cost Curve Lines,35,bar,17,4.0,,
2022,22,18,Cost Curve Lines,36,x,17,12.399999999999999,,
2023,22,18,Cost Curve Lines,37,line 1,17,34.06173177,,
2024,22,18,Cost Curve Lines,38,line 2,17,34.06173177,,
2025,22,18,Cost Curve Lines,39,line 3,17,34.06173177,,
2026,22,18,Cost Curve Lines,40,line 4,17,34.06173177,,
2027,22,18,Cost Curve Lines,41,line 5,17,34.06173177,,
2028,22,18,Cost Curve Lines,42,line 6,17,34.06173177,,
2029,22,18,Cost Curve Lines,43,line 7,17,34.06173177,,
2030,22,18,Cost Curve Lines,44,line 8,17,34.06173177,,
2031,22,18,Cost Curve Lines,45,line 9,17,34.06173177,,
2032,22,18,Cost Curve Lines,46,line 10,17,34.06173177,,
2033,22,18,Cost Curve Lines,47,labels for cc,17,,,
2034,22,18,Cost Curve Lines,34,initialisation,18,bar 4 naming,,
2035,22,18,Cost Curve Lines,35,bar,18,4.0,,
2036,22,18,Cost Curve Lines,36,x,18,14.499994999999998,,
2037,22,18,Cost Curve Lines,37,line 1,18,34.06173177,,
2038,22,18,Cost Curve Lines,38,line 2,18,34.06173177,,
2039,22,18,Cost Curve Lines,39,line 3,18,34.06173177,,
2040,22,18,Cost Curve Lines,40,line 4,18,34.06173177,,
2041,22,18,Cost Curve Lines,41,line 5,18,34.06173177,,
2042,22,18,Cost Curve Lines,42,line 6,18,34.06173177,,
2043,22,18,Cost Curve Lines,43,line 7,18,34.06173177,,
2044,22,18,Cost Curve Lines,44,line 8,18,34.06173177,,
2045,22,18,Cost Curve Lines,45,line 9,18,34.06173177,,
2046,22,18,Cost Curve Lines,46,line 10,18,34.06173177,,
2047,22,18,Cost Curve Lines,47,labels for cc,18,Dian Dian 3.0mln t $34.4,,
2048,22,18,Cost Curve Lines,34,initialisation,19,bar 4an,,
2049,22,18,Cost Curve Lines,35,bar,19,4.0,,
2050,22,18,Cost Curve Lines,36,x,19,16.59998,,
2051,22,18,Cost Curve Lines,37,line 1,19,34.06173177,,
2052,22,18,Cost Curve Lines,38,line 2,19,34.06173177,,
2053,22,18,Cost Curve Lines,39,line 3,19,34.06173177,,
2054,22,18,Cost Curve Lines,40,line 4,19,34.06173177,,
2055,22,18,Cost Curve Lines,41,line 5,19,34.06173177,,
2056,22,18,Cost Curve Lines,42,line 6,19,34.06173177,,
2057,22,18,Cost Curve Lines,43,line 7,19,34.06173177,,
2058,22,18,Cost Curve Lines,44,line 8,19,34.06173177,,
2059,22,18,Cost Curve Lines,45,line 9,19,34.06173177,,
2060,22,18,Cost Curve Lines,46,line 10,19,34.06173177,,
2061,22,18,Cost Curve Lines,47,labels for cc,19,,,
2062,22,18,Cost Curve Lines,34,initialisation,20,bar 4 end,,
2063,22,18,Cost Curve Lines,35,bar,20,4.0,,
2064,22,18,Cost Curve Lines,36,x,20,16.59999,,
2065,22,18,Cost Curve Lines,37,line 1,20,0.0,,
2066,22,18,Cost Curve Lines,38,line 2,20,34.06173177,,
2067,22,18,Cost Curve Lines,39,line 3,20,34.06173177,,
2068,22,18,Cost Curve Lines,40,line 4,20,34.06173177,,
2069,22,18,Cost Curve Lines,41,line 5,20,34.06173177,,
2070,22,18,Cost Curve Lines,42,line 6,20,34.06173177,,
2071,22,18,Cost Curve Lines,43,line 7,20,34.06173177,,
2072,22,18,Cost Curve Lines,44,line 8,20,34.06173177,,
2073,22,18,Cost Curve Lines,45,line 9,20,34.06173177,,
2074,22,18,Cost Curve Lines,46,line 10,20,34.06173177,,
2075,22,18,Cost Curve Lines,47,labels for cc,20,,,
2076,22,18,Cost Curve Lines,34,initialisation,21,bar 5 start,,
2077,22,18,Cost Curve Lines,35,bar,21,5.0,,
2078,22,18,Cost Curve Lines,36,x,21,16.59999,,
2079,22,18,Cost Curve Lines,37,line 1,21,0.0,,
2080,22,18,Cost Curve Lines,38,line 2,21,34.36529686,,
2081,22,18,Cost Curve Lines,39,line 3,21,34.36529686,,
2082,22,18,Cost Curve Lines,40,line 4,21,34.36529686,,
2083,22,18,Cost Curve Lines,41,line 5,21,34.36529686,,
2084,22,18,Cost Curve Lines,42,line 6,21,34.36529686,,
2085,22,18,Cost Curve Lines,43,line 7,21,34.36529686,,
2086,22,18,Cost Curve Lines,44,line 8,21,34.36529686,,
2087,22,18,Cost Curve Lines,45,line 9,21,34.36529686,,
2088,22,18,Cost Curve Lines,46,line 10,21,34.36529686,,
2089,22,18,Cost Curve Lines,47,labels for cc,21,,,
2090,22,18,Cost Curve Lines,34,initialisation,22,bar 5bn,,
2091,22,18,Cost Curve Lines,35,bar,22,5.0,,
2092,22,18,Cost Curve Lines,36,x,22,16.599999999999998,,
2093,22,18,Cost Curve Lines,37,line 1,22,34.36529686,,
2094,22,18,Cost Curve Lines,38,line 2,22,34.36529686,,
2095,22,18,Cost Curve Lines,39,line 3,22,34.36529686,,
2096,22,18,Cost Curve Lines,40,line 4,22,34.36529686,,
2097,22,18,Cost Curve Lines,41,line 5,22,34.36529686,,
2098,22,18,Cost Curve Lines,42,line 6,22,34.36529686,,
2099,22,18,Cost Curve Lines,43,line 7,22,34.36529686,,
2100,22,18,Cost Curve Lines,44,line 8,22,34.36529686,,
2101,22,18,Cost Curve Lines,45,line 9,22,34.36529686,,
2102,22,18,Cost Curve Lines,46,line 10,22,34.36529686,,
2103,22,18,Cost Curve Lines,47,labels for cc,22,,,
2104,22,18,Cost Curve Lines,34,initialisation,23,bar 5 naming,,
2105,22,18,Cost Curve Lines,35,bar,23,5.0,,
2106,22,18,Cost Curve Lines,36,x,23,18.099995,,
2107,22,18,Cost Curve Lines,37,line 1,23,34.36529686,,
2108,22,18,Cost Curve Lines,38,line 2,23,34.36529686,,
2109,22,18,Cost Curve Lines,39,line 3,23,34.36529686,,
2110,22,18,Cost Curve Lines,40,line 4,23,34.36529686,,
2111,22,18,Cost Curve Lines,41,line 5,23,34.36529686,,
2112,22,18,Cost Curve Lines,42,line 6,23,34.36529686,,
2113,22,18,Cost Curve Lines,43,line 7,23,34.36529686,,
2114,22,18,Cost Curve Lines,44,line 8,23,34.36529686,,
2115,22,18,Cost Curve Lines,45,line 9,23,34.36529686,,
2116,22,18,Cost Curve Lines,46,line 10,23,34.36529686,,
2117,22,18,Cost Curve Lines,47,labels for cc,23,West Kalimantan 9.0mln t $35.1,,
2118,22,18,Cost Curve Lines,34,initialisation,24,bar 5an,,
2119,22,18,Cost Curve Lines,35,bar,24,5.0,,
2120,22,18,Cost Curve Lines,36,x,24,19.59998,,
2121,22,18,Cost Curve Lines,37,line 1,24,34.36529686,,
2122,22,18,Cost Curve Lines,38,line 2,24,34.36529686,,
2123,22,18,Cost Curve Lines,39,line 3,24,34.36529686,,
2124,22,18,Cost Curve Lines,40,line 4,24,34.36529686,,
2125,22,18,Cost Curve Lines,41,line 5,24,34.36529686,,
2126,22,18,Cost Curve Lines,42,line 6,24,34.36529686,,
2127,22,18,Cost Curve Lines,43,line 7,24,34.36529686,,
2128,22,18,Cost Curve Lines,44,line 8,24,34.36529686,,
2129,22,18,Cost Curve Lines,45,line 9,24,34.36529686,,
2130,22,18,Cost Curve Lines,46,line 10,24,34.36529686,,
2131,22,18,Cost Curve Lines,47,labels for cc,24,,,
2132,22,18,Cost Curve Lines,34,initialisation,25,bar 5 end,,
2133,22,18,Cost Curve Lines,35,bar,25,5.0,,
2134,22,18,Cost Curve Lines,36,x,25,19.59999,,
2135,22,18,Cost Curve Lines,37,line 1,25,0.0,,
2136,22,18,Cost Curve Lines,38,line 2,25,34.36529686,,
2137,22,18,Cost Curve Lines,39,line 3,25,34.36529686,,
2138,22,18,Cost Curve Lines,40,line 4,25,34.36529686,,
2139,22,18,Cost Curve Lines,41,line 5,25,34.36529686,,
2140,22,18,Cost Curve Lines,42,line 6,25,34.36529686,,
2141,22,18,Cost Curve Lines,43,line 7,25,34.36529686,,
2142,22,18,Cost Curve Lines,44,line 8,25,34.36529686,,
2143,22,18,Cost Curve Lines,45,line 9,25,34.36529686,,
2144,22,18,Cost Curve Lines,46,line 10,25,34.36529686,,
2145,22,18,Cost Curve Lines,47,labels for cc,25,,,
2146,22,18,Cost Curve Lines,34,initialisation,26,bar 6 start,,
2147,22,18,Cost Curve Lines,35,bar,26,6.0,,
2148,22,18,Cost Curve Lines,36,x,26,19.59999,,
2149,22,18,Cost Curve Lines,37,line 1,26,0.0,,
2150,22,18,Cost Curve Lines,38,line 2,26,35.05316578,,
2151,22,18,Cost Curve Lines,39,line 3,26,35.05316578,,
2152,22,18,Cost Curve Lines,40,line 4,26,35.05316578,,
2153,22,18,Cost Curve Lines,41,line 5,26,35.05316578,,
2154,22,18,Cost Curve Lines,42,line 6,26,35.05316578,,
2155,22,18,Cost Curve Lines,43,line 7,26,35.05316578,,
2156,22,18,Cost Curve Lines,44,line 8,26,35.05316578,,
2157,22,18,Cost Curve Lines,45,line 9,26,35.05316578,,
2158,22,18,Cost Curve Lines,46,line 10,26,35.05316578,,
2159,22,18,Cost Curve Lines,47,labels for cc,26,,,
2160,22,18,Cost Curve Lines,34,initialisation,27,bar 6bn,,
2161,22,18,Cost Curve Lines,35,bar,27,6.0,,
2162,22,18,Cost Curve Lines,36,x,27,19.599999999999998,,
2163,22,18,Cost Curve Lines,37,line 1,27,35.05316578,,
2164,22,18,Cost Curve Lines,38,line 2,27,35.05316578,,
2165,22,18,Cost Curve Lines,39,line 3,27,35.05316578,,
2166,22,18,Cost Curve Lines,40,line 4,27,35.05316578,,
2167,22,18,Cost Curve Lines,41,line 5,27,35.05316578,,
2168,22,18,Cost Curve Lines,42,line 6,27,35.05316578,,
2169,22,18,Cost Curve Lines,43,line 7,27,35.05316578,,
2170,22,18,Cost Curve Lines,44,line 8,27,35.05316578,,
2171,22,18,Cost Curve Lines,45,line 9,27,35.05316578,,
2172,22,18,Cost Curve Lines,46,line 10,27,35.05316578,,
2173,22,18,Cost Curve Lines,47,labels for cc,27,,,
2174,22,18,Cost Curve Lines,34,initialisation,28,bar 6 naming,,
2175,22,18,Cost Curve Lines,35,bar,28,6.0,,
2176,22,18,Cost Curve Lines,36,x,28,24.099995,,
2177,22,18,Cost Curve Lines,37,line 1,28,35.05316578,,
2178,22,18,Cost Curve Lines,38,line 2,28,35.05316578,,
2179,22,18,Cost Curve Lines,39,line 3,28,35.05316578,,
2180,22,18,Cost Curve Lines,40,line 4,28,35.05316578,,
2181,22,18,Cost Curve Lines,41,line 5,28,35.05316578,,
2182,22,18,Cost Curve Lines,42,line 6,28,35.05316578,,
2183,22,18,Cost Curve Lines,43,line 7,28,35.05316578,,
2184,22,18,Cost Curve Lines,44,line 8,28,35.05316578,,
2185,22,18,Cost Curve Lines,45,line 9,28,35.05316578,,
2186,22,18,Cost Curve Lines,46,line 10,28,35.05316578,,
2187,22,18,Cost Curve Lines,47,labels for cc,28,Huntly 7.0mln t $36.8,,
2188,22,18,Cost Curve Lines,34,initialisation,29,bar 6an,,
2189,22,18,Cost Curve Lines,35,bar,29,6.0,,
2190,22,18,Cost Curve Lines,36,x,29,28.59998,,
2191,22,18,Cost Curve Lines,37,line 1,29,35.05316578,,
2192,22,18,Cost Curve Lines,38,line 2,29,35.05316578,,
2193,22,18,Cost Curve Lines,39,line 3,29,35.05316578,,
2194,22,18,Cost Curve Lines,40,line 4,29,35.05316578,,
2195,22,18,Cost Curve Lines,41,line 5,29,35.05316578,,
2196,22,18,Cost Curve Lines,42,line 6,29,35.05316578,,
2197,22,18,Cost Curve Lines,43,line 7,29,35.05316578,,
2198,22,18,Cost Curve Lines,44,line 8,29,35.05316578,,
2199,22,18,Cost Curve Lines,45,line 9,29,35.05316578,,
2200,22,18,Cost Curve Lines,46,line 10,29,35.05316578,,
2201,22,18,Cost Curve Lines,47,labels for cc,29,,,
2202,22,18,Cost Curve Lines,34,initialisation,30,bar 6 end,,
2203,22,18,Cost Curve Lines,35,bar,30,6.0,,
2204,22,18,Cost Curve Lines,36,x,30,28.59999,,
2205,22,18,Cost Curve Lines,37,line 1,30,0.0,,
2206,22,18,Cost Curve Lines,38,line 2,30,35.05316578,,
2207,22,18,Cost Curve Lines,39,line 3,30,35.05316578,,
2208,22,18,Cost Curve Lines,40,line 4,30,35.05316578,,
2209,22,18,Cost Curve Lines,41,line 5,30,35.05316578,,
2210,22,18,Cost Curve Lines,42,line 6,30,35.05316578,,
2211,22,18,Cost Curve Lines,43,line 7,30,35.05316578,,
2212,22,18,Cost Curve Lines,44,line 8,30,35.05316578,,
2213,22,18,Cost Curve Lines,45,line 9,30,35.05316578,,
2214,22,18,Cost Curve Lines,46,line 10,30,35.05316578,,
2215,22,18,Cost Curve Lines,47,labels for cc,30,,,
2216,22,18,Cost Curve Lines,34,initialisation,31,bar 7 start,,
2217,22,18,Cost Curve Lines,35,bar,31,7.0,,
2218,22,18,Cost Curve Lines,36,x,31,28.59999,,
2219,22,18,Cost Curve Lines,37,line 1,31,0.0,,
2220,22,18,Cost Curve Lines,38,line 2,31,36.80947881,,
2221,22,18,Cost Curve Lines,39,line 3,31,36.80947881,,
2222,22,18,Cost Curve Lines,40,line 4,31,36.80947881,,
2223,22,18,Cost Curve Lines,41,line 5,31,36.80947881,,
2224,22,18,Cost Curve Lines,42,line 6,31,36.80947881,,
2225,22,18,Cost Curve Lines,43,line 7,31,36.80947881,,
2226,22,18,Cost Curve Lines,44,line 8,31,36.80947881,,
2227,22,18,Cost Curve Lines,45,line 9,31,36.80947881,,
2228,22,18,Cost Curve Lines,46,line 10,31,36.80947881,,
2229,22,18,Cost Curve Lines,47,labels for cc,31,,,
2230,22,18,Cost Curve Lines,34,initialisation,32,bar 7bn,,
2231,22,18,Cost Curve Lines,35,bar,32,7.0,,
2232,22,18,Cost Curve Lines,36,x,32,28.599999999999998,,
2233,22,18,Cost Curve Lines,37,line 1,32,36.80947881,,
2234,22,18,Cost Curve Lines,38,line 2,32,36.80947881,,
2235,22,18,Cost Curve Lines,39,line 3,32,36.80947881,,
2236,22,18,Cost Curve Lines,40,line 4,32,36.80947881,,
2237,22,18,Cost Curve Lines,41,line 5,32,36.80947881,,
2238,22,18,Cost Curve Lines,42,line 6,32,36.80947881,,
2239,22,18,Cost Curve Lines,43,line 7,32,36.80947881,,
2240,22,18,Cost Curve Lines,44,line 8,32,36.80947881,,
2241,22,18,Cost Curve Lines,45,line 9,32,36.80947881,,
2242,22,18,Cost Curve Lines,46,line 10,32,36.80947881,,
2243,22,18,Cost Curve Lines,47,labels for cc,32,,,
2244,22,18,Cost Curve Lines,34,initialisation,33,bar 7 naming,,
2245,22,18,Cost Curve Lines,35,bar,33,7.0,,
2246,22,18,Cost Curve Lines,36,x,33,32.09999499999999,,
2247,22,18,Cost Curve Lines,37,line 1,33,36.80947881,,
2248,22,18,Cost Curve Lines,38,line 2,33,36.80947881,,
2249,22,18,Cost Curve Lines,39,line 3,33,36.80947881,,
2250,22,18,Cost Curve Lines,40,line 4,33,36.80947881,,
2251,22,18,Cost Curve Lines,41,line 5,33,36.80947881,,
2252,22,18,Cost Curve Lines,42,line 6,33,36.80947881,,
2253,22,18,Cost Curve Lines,43,line 7,33,36.80947881,,
2254,22,18,Cost Curve Lines,44,line 8,33,36.80947881,,
2255,22,18,Cost Curve Lines,45,line 9,33,36.80947881,,
2256,22,18,Cost Curve Lines,46,line 10,33,36.80947881,,
2257,22,18,Cost Curve Lines,47,labels for cc,33,0,,
2258,22,18,Cost Curve Lines,34,initialisation,34,bar 7an,,
2259,22,18,Cost Curve Lines,35,bar,34,7.0,,
2260,22,18,Cost Curve Lines,36,x,34,35.599979999999995,,
2261,22,18,Cost Curve Lines,37,line 1,34,36.80947881,,
2262,22,18,Cost Curve Lines,38,line 2,34,36.80947881,,
2263,22,18,Cost Curve Lines,39,line 3,34,36.80947881,,
2264,22,18,Cost Curve Lines,40,line 4,34,36.80947881,,
2265,22,18,Cost Curve Lines,41,line 5,34,36.80947881,,
2266,22,18,Cost Curve Lines,42,line 6,34,36.80947881,,
2267,22,18,Cost Curve Lines,43,line 7,34,36.80947881,,
2268,22,18,Cost Curve Lines,44,line 8,34,36.80947881,,
2269,22,18,Cost Curve Lines,45,line 9,34,36.80947881,,
2270,22,18,Cost Curve Lines,46,line 10,34,36.80947881,,
2271,22,18,Cost Curve Lines,47,labels for cc,34,,,
2272,22,18,Cost Curve Lines,34,initialisation,35,bar 7 end,,
2273,22,18,Cost Curve Lines,35,bar,35,7.0,,
2274,22,18,Cost Curve Lines,36,x,35,35.59998999999999,,
2275,22,18,Cost Curve Lines,37,line 1,35,0.0,,
2276,22,18,Cost Curve Lines,38,line 2,35,36.80947881,,
2277,22,18,Cost Curve Lines,39,line 3,35,36.80947881,,
2278,22,18,Cost Curve Lines,40,line 4,35,36.80947881,,
2279,22,18,Cost Curve Lines,41,line 5,35,36.80947881,,
2280,22,18,Cost Curve Lines,42,line 6,35,36.80947881,,
2281,22,18,Cost Curve Lines,43,line 7,35,36.80947881,,
2282,22,18,Cost Curve Lines,44,line 8,35,36.80947881,,
2283,22,18,Cost Curve Lines,45,line 9,35,36.80947881,,
2284,22,18,Cost Curve Lines,46,line 10,35,36.80947881,,
2285,22,18,Cost Curve Lines,47,labels for cc,35,,,
2286,22,18,Cost Curve Lines,34,initialisation,36,bar 8 start,,
2287,22,18,Cost Curve Lines,35,bar,36,8.0,,
2288,22,18,Cost Curve Lines,36,x,36,35.59998999999999,,
2289,22,18,Cost Curve Lines,37,line 1,36,0.0,,
2290,22,18,Cost Curve Lines,38,line 2,36,40.0,,
2291,22,18,Cost Curve Lines,39,line 3,36,40.0,,
2292,22,18,Cost Curve Lines,40,line 4,36,40.0,,
2293,22,18,Cost Curve Lines,41,line 5,36,40.0,,
2294,22,18,Cost Curve Lines,42,line 6,36,40.0,,
2295,22,18,Cost Curve Lines,43,line 7,36,40.0,,
2296,22,18,Cost Curve Lines,44,line 8,36,40.0,,
2297,22,18,Cost Curve Lines,45,line 9,36,40.0,,
2298,22,18,Cost Curve Lines,46,line 10,36,40.0,,
2299,22,18,Cost Curve Lines,47,labels for cc,36,,,
2300,22,18,Cost Curve Lines,34,initialisation,37,bar 8bn,,
2301,22,18,Cost Curve Lines,35,bar,37,8.0,,
2302,22,18,Cost Curve Lines,36,x,37,35.599999999999994,,
2303,22,18,Cost Curve Lines,37,line 1,37,40.0,,
2304,22,18,Cost Curve Lines,38,line 2,37,40.0,,
2305,22,18,Cost Curve Lines,39,line 3,37,40.0,,
2306,22,18,Cost Curve Lines,40,line 4,37,40.0,,
2307,22,18,Cost Curve Lines,41,line 5,37,40.0,,
2308,22,18,Cost Curve Lines,42,line 6,37,40.0,,
2309,22,18,Cost Curve Lines,43,line 7,37,40.0,,
2310,22,18,Cost Curve Lines,44,line 8,37,40.0,,
2311,22,18,Cost Curve Lines,45,line 9,37,40.0,,
2312,22,18,Cost Curve Lines,46,line 10,37,40.0,,
2313,22,18,Cost Curve Lines,47,labels for cc,37,,,
2314,22,18,Cost Curve Lines,34,initialisation,38,bar 8 naming,,
2315,22,18,Cost Curve Lines,35,bar,38,8.0,,
2316,22,18,Cost Curve Lines,36,x,38,35.84999499999999,,
2317,22,18,Cost Curve Lines,37,line 1,38,40.0,,
2318,22,18,Cost Curve Lines,38,line 2,38,40.0,,
2319,22,18,Cost Curve Lines,39,line 3,38,40.0,,
2320,22,18,Cost Curve Lines,40,line 4,38,40.0,,
2321,22,18,Cost Curve Lines,41,line 5,38,40.0,,
2322,22,18,Cost Curve Lines,42,line 6,38,40.0,,
2323,22,18,Cost Curve Lines,43,line 7,38,40.0,,
2324,22,18,Cost Curve Lines,44,line 8,38,40.0,,
2325,22,18,Cost Curve Lines,45,line 9,38,40.0,,
2326,22,18,Cost Curve Lines,46,line 10,38,40.0,,
2327,22,18,Cost Curve Lines,47,labels for cc,38,GAC 5.6mln t $40.2,,
2328,22,18,Cost Curve Lines,34,initialisation,39,bar 8an,,
2329,22,18,Cost Curve Lines,35,bar,39,8.0,,
2330,22,18,Cost Curve Lines,36,x,39,36.099979999999995,,
2331,22,18,Cost Curve Lines,37,line 1,39,40.0,,
2332,22,18,Cost Curve Lines,38,line 2,39,40.0,,
2333,22,18,Cost Curve Lines,39,line 3,39,40.0,,
2334,22,18,Cost Curve Lines,40,line 4,39,40.0,,
2335,22,18,Cost Curve Lines,41,line 5,39,40.0,,
