,,Bx origin Prov,Bx Origin Cty,Refiney No.,Refiney Name,Refiney Prov,Allocation,Self Supply,Factored up allocation
,162,Shanxi,Zhongyang,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,163,Shanxi,Zuoquan,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,164,Shanxi,0,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,165,Sichuan,Guangyuan,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,166,Sichuan,Lushan,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,167,Sichuan,Miyi,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,168,Sichuan,Tianquan,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,169,Sichuan,0,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,170,Xinjiang,0,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,171,Yunnan,Annin,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,172,Yunnan,Chengong,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,173,Yunnan,Fumin,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,174,Yunnan,Guangnan,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,175,Yunnan,Gudu,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,176,Yunnan,Heqing,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,177,Yunnan,Hongta,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,178,Yunnan,Jinnin,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,179,Yunnan,Ludian,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,180,Yunnan,Malipo,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,181,Yunnan,Songming,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,182,Yunnan,Wenshan,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,183,Yunnan,Xichou,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,184,Yunnan,Xishan,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
,185,Yunnan,Yanshan,24.1,Chalco Zhengzhou domestic,Henan,0,0,0
26,186,0,0,0,0,0,0,0,0
27,26,Beijing,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,27,Chongqing,Fengdu,24.2,Chalco Zhengzhou import,Henan,0,0,0
,28,Chongqing,Nanchuan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,29,Chongqing,Qinjiang,24.2,Chalco Zhengzhou import,Henan,0,0,0
,30,Chongqing,Wulong,24.2,Chalco Zhengzhou import,Henan,0,0,0
,31,Chongqing,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,32,Fujian,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,33,Guangdong,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,34,Guangxi,Binyang,24.2,Chalco Zhengzhou import,Henan,0,0,0
,35,Guangxi,Chongzuo,24.2,Chalco Zhengzhou import,Henan,0,0,0
,36,Guangxi,Debao,24.2,Chalco Zhengzhou import,Henan,0,0,0
,37,Guangxi,Donglan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,38,Guangxi,Guigang,24.2,Chalco Zhengzhou import,Henan,0,0,0
,39,Guangxi,Heng,24.2,Chalco Zhengzhou import,Henan,0,0,0
,40,Guangxi,Jingxi,24.2,Chalco Zhengzhou import,Henan,0,0,0
,41,Guangxi,Laibin,24.2,Chalco Zhengzhou import,Henan,0,0,0
,42,Guangxi,Lingyun,24.2,Chalco Zhengzhou import,Henan,0,0,0
,43,Guangxi,Long'an,24.2,Chalco Zhengzhou import,Henan,0,0,0
,44,Guangxi,Longzhou,24.2,Chalco Zhengzhou import,Henan,0,0,0
,45,Guangxi,Mashan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,46,Guangxi,Napo,24.2,Chalco Zhengzhou import,Henan,0,0,0
,47,Guangxi,Ningming,24.2,Chalco Zhengzhou import,Henan,0,0,0
,48,Guangxi,Pingguo,24.2,Chalco Zhengzhou import,Henan,0,0,0
,49,Guangxi,Pingxiang,24.2,Chalco Zhengzhou import,Henan,0,0,0
,50,Guangxi,Shanglin,24.2,Chalco Zhengzhou import,Henan,0,0,0
,51,Guangxi,Tiandong,24.2,Chalco Zhengzhou import,Henan,0,0,0
,52,Guangxi,Tianyang,24.2,Chalco Zhengzhou import,Henan,0,0,0
,53,Guangxi,Tian'e,24.2,Chalco Zhengzhou import,Henan,0,0,0
,54,Guangxi,Tianlin,24.2,Chalco Zhengzhou import,Henan,0,0,0
,55,Guangxi,Yizhou,24.2,Chalco Zhengzhou import,Henan,0,0,0
,56,Guangxi,Yongning,24.2,Chalco Zhengzhou import,Henan,0,0,0
,57,Guangxi,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,58,Guizhou,Daozhen,24.2,Chalco Zhengzhou import,Henan,0,0,0
,59,Guizhou,Fuquan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,60,Guizhou,Guiyang,24.2,Chalco Zhengzhou import,Henan,0,0,0
,61,Guizhou,Huangping,24.2,Chalco Zhengzhou import,Henan,0,0,0
,62,Guizhou,Kaili,24.2,Chalco Zhengzhou import,Henan,0,0,0
,63,Guizhou,Kaiyang,24.2,Chalco Zhengzhou import,Henan,0,0,0
,64,Guizhou,Jinsha,24.2,Chalco Zhengzhou import,Henan,0,0,0
,65,Guizhou,Longli,24.2,Chalco Zhengzhou import,Henan,0,0,0
,66,Guizhou,Qingzhen,24.2,Chalco Zhengzhou import,Henan,0,0,0
,67,Guizhou,Tongzi,24.2,Chalco Zhengzhou import,Henan,0,0,0
,68,Guizhou,Weng'an,24.2,Chalco Zhengzhou import,Henan,0,0,0
,69,Guizhou,Wuchuan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,70,Guizhou,Xifeng,24.2,Chalco Zhengzhou import,Henan,0,0,0
,71,Guizhou,Xiuwen,24.2,Chalco Zhengzhou import,Henan,0,0,0
,72,Guizhou,Zheng'an,24.2,Chalco Zhengzhou import,Henan,0,0,0
,73,Guizhou,Zhijin,24.2,Chalco Zhengzhou import,Henan,0,0,0
,74,Guizhou,Zunyi,24.2,Chalco Zhengzhou import,Henan,0,0,0
,75,Guizhou,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,76,Hainan,Wenchang,24.2,Chalco Zhengzhou import,Henan,0,0,0
,77,Hainan,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,78,Hebei,Fengfeng,24.2,Chalco Zhengzhou import,Henan,0,0,0
,79,Hebei,Jingxing,24.2,Chalco Zhengzhou import,Henan,0,0,0
,80,Hebei,Tangshan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,81,Hebei,Wu'an,24.2,Chalco Zhengzhou import,Henan,0,0,0
,82,Hebei,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,83,Henan,Baofeng,24.2,Chalco Zhengzhou import,Henan,0,0,0
,84,Henan,Dengfeng,24.2,Chalco Zhengzhou import,Henan,0,0,0
,85,Henan,Gongyi,24.2,Chalco Zhengzhou import,Henan,0,0,0
,86,Henan,Hubin,24.2,Chalco Zhengzhou import,Henan,0,0,0
,87,Henan,Jiaxian,24.2,Chalco Zhengzhou import,Henan,0,0,0
,88,Henan,Jiyuan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,89,Henan,Lushan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,90,Henan,Mianchi,24.2,Chalco Zhengzhou import,Henan,0,0,0
,91,Henan,Pingdingshan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,92,Henan,Qinyang,24.2,Chalco Zhengzhou import,Henan,0,0,0
,93,Henan,Ruyang,24.2,Chalco Zhengzhou import,Henan,0,0,0
,94,Henan,Ruzhou,24.2,Chalco Zhengzhou import,Henan,0,0,0
,95,Henan,Sanmenxia,24.2,Chalco Zhengzhou import,Henan,0,0,0
,96,Henan,Shaan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,97,Henan,Xin'an,24.2,Chalco Zhengzhou import,Henan,0,0,0
,98,Henan,Xingyang,24.2,Chalco Zhengzhou import,Henan,0,0,0
,99,Henan,Xinmi,24.2,Chalco Zhengzhou import,Henan,0,0,0
,100,Henan,Yanshi,24.2,Chalco Zhengzhou import,Henan,0,0,0
,101,Henan,Yichuan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,102,Henan,Yiyang,24.2,Chalco Zhengzhou import,Henan,0,0,0
,103,Henan,Yuzhou,24.2,Chalco Zhengzhou import,Henan,0,0,0
,104,Henan,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,105,Hubei,Yicheng,24.2,Chalco Zhengzhou import,Henan,0,0,0
,106,Hubei,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,107,Hunan,Chenxi,24.2,Chalco Zhengzhou import,Henan,0,0,0
,108,Hunan,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,109,Inner Mongolia,Qingshuihe,24.2,Chalco Zhengzhou import,Henan,0,0,0
,110,Inner Mongolia,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,111,Jiangxi,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,112,Liaoning,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,113,Shandong,Tai'an,24.2,Chalco Zhengzhou import,Henan,0,0,0
,114,Shandong,Zhangqiu,24.2,Chalco Zhengzhou import,Henan,0,0,0
,115,Shandong,Zouwu,24.2,Chalco Zhengzhou import,Henan,0,0,0
,116,Shandong,Zibo,24.2,Chalco Zhengzhou import,Henan,0,0,0
,117,Shandong,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,118,Shaanxi,Chencheng,24.2,Chalco Zhengzhou import,Henan,0,0,0
,119,Shaanxi,Pucheng,24.2,Chalco Zhengzhou import,Henan,0,0,0
,120,Shaanxi,Fugu,24.2,Chalco Zhengzhou import,Henan,0,0,0
,121,Shaanxi,Hancheng,24.2,Chalco Zhengzhou import,Henan,0,0,0
,122,Shaanxi,Tongchuan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,123,Shaanxi,Xixiang,24.2,Chalco Zhengzhou import,Henan,0,0,0
,124,Shaanxi,Zhenba,24.2,Chalco Zhengzhou import,Henan,0,0,0
,125,Shaanxi,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,126,Shanxi,Baode,24.2,Chalco Zhengzhou import,Henan,0,0,0
,127,Shanxi,Fangshan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,128,Shanxi,Fenxi,24.2,Chalco Zhengzhou import,Henan,0,0,0
,129,Shanxi,Fenyang,24.2,Chalco Zhengzhou import,Henan,0,0,0
,130,Shanxi,Gujiao,24.2,Chalco Zhengzhou import,Henan,0,0,0
,131,Shanxi,Gu,24.2,Chalco Zhengzhou import,Henan,0,0,0
,132,Shanxi,Hequ,24.2,Chalco Zhengzhou import,Henan,0,0,0
,133,Shanxi,Heshun,24.2,Chalco Zhengzhou import,Henan,0,0,0
,134,Shanxi,Huairen,24.2,Chalco Zhengzhou import,Henan,0,0,0
,135,Shanxi,Huozhou,24.2,Chalco Zhengzhou import,Henan,0,0,0
,136,Shanxi,Jiaokou,24.2,Chalco Zhengzhou import,Henan,0,0,0
,137,Shanxi,Jiexiu,24.2,Chalco Zhengzhou import,Henan,0,0,0
,138,Shanxi,Jingle,24.2,Chalco Zhengzhou import,Henan,0,0,0
,139,Shanxi,Jincheng,24.2,Chalco Zhengzhou import,Henan,0,0,0
,140,Shanxi,Lin,24.2,Chalco Zhengzhou import,Henan,0,0,0
,141,Shanxi,Lingshi,24.2,Chalco Zhengzhou import,Henan,0,0,0
,142,Shanxi,Liulin,24.2,Chalco Zhengzhou import,Henan,0,0,0
,143,Shanxi,Lvliang,24.2,Chalco Zhengzhou import,Henan,0,0,0
,144,Shanxi,Loufan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,145,Shanxi,Yingze,24.2,Chalco Zhengzhou import,Henan,0,0,0
,146,Shanxi,Yu,24.2,Chalco Zhengzhou import,Henan,0,0,0
,147,Shanxi,Ningwu,24.2,Chalco Zhengzhou import,Henan,0,0,0
,148,Shanxi,Pinglu,24.2,Chalco Zhengzhou import,Henan,0,0,0
,149,Shanxi,Qinyuan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,150,Shanxi,Shenchi,24.2,Chalco Zhengzhou import,Henan,0,0,0
,151,Shanxi,Shuozhou,24.2,Chalco Zhengzhou import,Henan,0,0,0
,152,Shanxi,Wutai,24.2,Chalco Zhengzhou import,Henan,0,0,0
,153,Shanxi,Wuxiang,24.2,Chalco Zhengzhou import,Henan,0,0,0
,154,Shanxi,Xia,24.2,Chalco Zhengzhou import,Henan,0,0,0
,155,Shanxi,Xiangyuan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,156,Shanxi,Xiaoyi,24.2,Chalco Zhengzhou import,Henan,0,0,0
,157,Shanxi,Xing,24.2,Chalco Zhengzhou import,Henan,0,0,0
,158,Shanxi,Xiyang,24.2,Chalco Zhengzhou import,Henan,0,0,0
,159,Shanxi,Yuanping,24.2,Chalco Zhengzhou import,Henan,0,0,0
,160,Shanxi,Yangquan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,161,Shanxi,Yuanqu,24.2,Chalco Zhengzhou import,Henan,0,0,0
,162,Shanxi,Zhongyang,24.2,Chalco Zhengzhou import,Henan,0,0,0
,163,Shanxi,Zuoquan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,164,Shanxi,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,165,Sichuan,Guangyuan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,166,Sichuan,Lushan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,167,Sichuan,Miyi,24.2,Chalco Zhengzhou import,Henan,0,0,0
,168,Sichuan,Tianquan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,169,Sichuan,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,170,Xinjiang,0,24.2,Chalco Zhengzhou import,Henan,0,0,0
,171,Yunnan,Annin,24.2,Chalco Zhengzhou import,Henan,0,0,0
,172,Yunnan,Chengong,24.2,Chalco Zhengzhou import,Henan,0,0,0
,173,Yunnan,Fumin,24.2,Chalco Zhengzhou import,Henan,0,0,0
,174,Yunnan,Guangnan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,175,Yunnan,Gudu,24.2,Chalco Zhengzhou import,Henan,0,0,0
,176,Yunnan,Heqing,24.2,Chalco Zhengzhou import,Henan,0,0,0
,177,Yunnan,Hongta,24.2,Chalco Zhengzhou import,Henan,0,0,0
,178,Yunnan,Jinnin,24.2,Chalco Zhengzhou import,Henan,0,0,0
,179,Yunnan,Ludian,24.2,Chalco Zhengzhou import,Henan,0,0,0
,180,Yunnan,Malipo,24.2,Chalco Zhengzhou import,Henan,0,0,0
,181,Yunnan,Songming,24.2,Chalco Zhengzhou import,Henan,0,0,0
,182,Yunnan,Wenshan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,183,Yunnan,Xichou,24.2,Chalco Zhengzhou import,Henan,0,0,0
,184,Yunnan,Xishan,24.2,Chalco Zhengzhou import,Henan,0,0,0
,185,Yunnan,Yanshan,24.2,Chalco Zhengzhou import,Henan,0,0,0
27,186,0,0,0,0,0,0,0,0
28,26,Beijing,0,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,27,Chongqing,Fengdu,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,28,Chongqing,Nanchuan,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,29,Chongqing,Qinjiang,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,30,Chongqing,Wulong,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,31,Chongqing,0,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,32,Fujian,0,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,33,Guangdong,0,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,34,Guangxi,Binyang,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,35,Guangxi,Chongzuo,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,36,Guangxi,Debao,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,37,Guangxi,Donglan,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,38,Guangxi,Guigang,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,39,Guangxi,Heng,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,40,Guangxi,Jingxi,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,41,Guangxi,Laibin,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,42,Guangxi,Lingyun,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,43,Guangxi,Long'an,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,44,Guangxi,Longzhou,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,45,Guangxi,Mashan,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,46,Guangxi,Napo,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,47,Guangxi,Ningming,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,48,Guangxi,Pingguo,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,49,Guangxi,Pingxiang,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,50,Guangxi,Shanglin,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,51,Guangxi,Tiandong,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,52,Guangxi,Tianyang,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,53,Guangxi,Tian'e,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,54,Guangxi,Tianlin,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,55,Guangxi,Yizhou,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,56,Guangxi,Yongning,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,57,Guangxi,0,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,58,Guizhou,Daozhen,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,59,Guizhou,Fuquan,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,60,Guizhou,Guiyang,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,61,Guizhou,Huangping,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,62,Guizhou,Kaili,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,63,Guizhou,Kaiyang,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,64,Guizhou,Jinsha,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,65,Guizhou,Longli,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,66,Guizhou,Qingzhen,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,67,Guizhou,Tongzi,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,68,Guizhou,Weng'an,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,69,Guizhou,Wuchuan,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,70,Guizhou,Xifeng,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,71,Guizhou,Xiuwen,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,72,Guizhou,Zheng'an,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,73,Guizhou,Zhijin,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,74,Guizhou,Zunyi,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,75,Guizhou,0,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,76,Hainan,Wenchang,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,77,Hainan,0,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,78,Hebei,Fengfeng,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,79,Hebei,Jingxing,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,80,Hebei,Tangshan,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,81,Hebei,Wu'an,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,82,Hebei,0,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,83,Henan,Baofeng,25.1,Chalco Zhongzhou Dom. Sinter,Henan,426.1999836,0.5,0
,84,Henan,Dengfeng,25.1,Chalco Zhongzhou Dom. Sinter,Henan,1580.85626,0.3,0
,85,Henan,Gongyi,25.1,Chalco Zhongzhou Dom. Sinter,Henan,10691.77633,0.85,0
,86,Henan,Hubin,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,87,Henan,Jiaxian,25.1,Chalco Zhongzhou Dom. Sinter,Henan,181.1031132,0.8,0
,88,Henan,Jiyuan,25.1,Chalco Zhongzhou Dom. Sinter,Henan,418.3681278,1,0
,89,Henan,Lushan,25.1,Chalco Zhongzhou Dom. Sinter,Henan,303.1667553,0.8,0
,90,Henan,Mianchi,25.1,Chalco Zhongzhou Dom. Sinter,Henan,2955.184746,0.8,0
,91,Henan,Pingdingshan,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,92,Henan,Qinyang,25.1,Chalco Zhongzhou Dom. Sinter,Henan,586.2719692,1,0
,93,Henan,Ruyang,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,94,Henan,Ruzhou,25.1,Chalco Zhongzhou Dom. Sinter,Henan,84.7473328,0.5,0
,95,Henan,Sanmenxia,25.1,Chalco Zhongzhou Dom. Sinter,Henan,371.9936516,0.8,0
,96,Henan,Shaan,25.1,Chalco Zhongzhou Dom. Sinter,Henan,1156.237023,0.8,0
,97,Henan,Xin'an,25.1,Chalco Zhongzhou Dom. Sinter,Henan,3728.156225,0.85,0
,98,Henan,Xingyang,25.1,Chalco Zhongzhou Dom. Sinter,Henan,863.2008928,1,0
,99,Henan,Xinmi,25.1,Chalco Zhongzhou Dom. Sinter,Henan,594.837654,0.8,0
,100,Henan,Yanshi,25.1,Chalco Zhongzhou Dom. Sinter,Henan,1436.296651,0.8,0
,101,Henan,Yichuan,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,102,Henan,Yiyang,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,103,Henan,Yuzhou,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0.8,0
,104,Henan,0,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,105,Hubei,Yicheng,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,106,Hubei,0,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,107,Hunan,Chenxi,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,108,Hunan,0,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,109,Inner Mongolia,Qingshuihe,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,110,Inner Mongolia,0,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,111,Jiangxi,0,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,112,Liaoning,0,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,113,Shandong,Tai'an,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,114,Shandong,Zhangqiu,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,115,Shandong,Zouwu,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,116,Shandong,Zibo,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,117,Shandong,0,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,118,Shaanxi,Chencheng,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,119,Shaanxi,Pucheng,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,120,Shaanxi,Fugu,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,121,Shaanxi,Hancheng,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,122,Shaanxi,Tongchuan,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,123,Shaanxi,Xixiang,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,124,Shaanxi,Zhenba,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,125,Shaanxi,0,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,126,Shanxi,Baode,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,127,Shanxi,Fangshan,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,128,Shanxi,Fenxi,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,129,Shanxi,Fenyang,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,130,Shanxi,Gujiao,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,131,Shanxi,Gu,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,132,Shanxi,Hequ,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,133,Shanxi,Heshun,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,134,Shanxi,Huairen,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,135,Shanxi,Huozhou,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,136,Shanxi,Jiaokou,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,137,Shanxi,Jiexiu,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,138,Shanxi,Jingle,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,139,Shanxi,Jincheng,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,140,Shanxi,Lin,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,141,Shanxi,Lingshi,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,142,Shanxi,Liulin,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,143,Shanxi,Lvliang,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,144,Shanxi,Loufan,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,145,Shanxi,Yingze,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,146,Shanxi,Yu,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,147,Shanxi,Ningwu,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,148,Shanxi,Pinglu,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,149,Shanxi,Qinyuan,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,150,Shanxi,Shenchi,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,151,Shanxi,Shuozhou,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,152,Shanxi,Wutai,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,153,Shanxi,Wuxiang,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
,154,Shanxi,Xia,25.1,Chalco Zhongzhou Dom. Sinter,Henan,0,0,0
