regioncustomerkey,lookupkey,monthly average cfr price,import tonnage
Weipa-LMB-Weiqiao,7 2019Weipa-LMB-Weiqiao,42.768403945698296,223499.0
Weipa-LMB-Xinfa,7 2019Weipa-LMB-Xinfa,45.96211365902294,57027.0
Weipa-LMB-Traders,7 2019Weipa-LMB-Traders,41.67497507477567,84431.0
Bel Air-SPIC,7 2019Bel Air-SPIC,48.85343968095713,163638.0
Bel Air-Xinfa,7 2019Bel Air-Xinfa,52.04386839481556,189130.0
CBG-Xinfa,7 2019CBG-Xinfa,75.479064093944,117009.0
CBG-Xinfa,7 2019CBG-Xinfa,75.479064093944,117009.0
SMB-Traders,7 2019SMB-Traders,53.6926436210223,620252.0
SMB-Traders,7 2019SMB-Traders,53.6926436210223,620252.0
SMB-SPIC,7 2019SMB-SPIC,48.85343968095713,162194.0
SMB-Wanji,7 2019SMB-Wanji,54.436689930209376,183730.0
SMB-Weiqiao,7 2019SMB-Weiqiao,52.705217381471336,3102921.0
SMB-Weiqiao,7 2019SMB-Weiqiao,52.705217381471336,3102921.0
SMB-Weiqiao,7 2019SMB-Weiqiao,52.705217381471336,3102921.0
SMB-Weiqiao,7 2019SMB-Weiqiao,52.705217381471336,3102921.0
SMB-Weiqiao,7 2019SMB-Weiqiao,52.705217381471336,3102921.0
SMB-Weiqiao,7 2019SMB-Weiqiao,52.705217381471336,3102921.0
SMB-Weiqiao,7 2019SMB-Weiqiao,52.705217381471336,3102921.0
SMB-Weiqiao,7 2019SMB-Weiqiao,52.705217381471336,3102921.0
SMB-Weiqiao,7 2019SMB-Weiqiao,52.705217381471336,3102921.0
SMB-Weiqiao,7 2019SMB-Weiqiao,52.705217381471336,3102921.0
SMB-Weiqiao,7 2019SMB-Weiqiao,52.705217381471336,3102921.0
SMB-Weiqiao,7 2019SMB-Weiqiao,52.705217381471336,3102921.0
SMB-Weiqiao,7 2019SMB-Weiqiao,52.705217381471336,3102921.0
SMB-Weiqiao,7 2019SMB-Weiqiao,52.705217381471336,3102921.0
SMB-Weiqiao,7 2019SMB-Weiqiao,52.705217381471336,3102921.0
SMB-Weiqiao,7 2019SMB-Weiqiao,52.705217381471336,3102921.0
SMB-Weiqiao,7 2019SMB-Weiqiao,52.705217381471336,3102921.0
SMB-Weiqiao,7 2019SMB-Weiqiao,52.705217381471336,3102921.0
SMB-Traders,7 2019SMB-Traders,53.6926436210223,620252.0
SMB-Traders,7 2019SMB-Traders,53.6926436210223,620252.0
W-Kalimantan-Chalco,7 2019W-Kalimantan-Chalco,44.47588410712059,742008.0
W-Kalimantan-Chalco,7 2019W-Kalimantan-Chalco,44.47588410712059,742008.0
W-Kalimantan-Chalco,7 2019W-Kalimantan-Chalco,44.47588410712059,742008.0
W-Kalimantan-Chalco,7 2019W-Kalimantan-Chalco,44.47588410712059,742008.0
W-Kalimantan-Chalco,7 2019W-Kalimantan-Chalco,44.47588410712059,742008.0
W-Kalimantan-Chalco,7 2019W-Kalimantan-Chalco,44.47588410712059,742008.0
W-Kalimantan-Chalco,7 2019W-Kalimantan-Chalco,44.47588410712059,742008.0
W-Kalimantan-Chalco,7 2019W-Kalimantan-Chalco,44.47588410712059,742008.0
W-Kalimantan-Chalco,7 2019W-Kalimantan-Chalco,44.47588410712059,742008.0
W-Kalimantan-Chalco,7 2019W-Kalimantan-Chalco,44.47588410712059,742008.0
W-Kalimantan-Chalco,7 2019W-Kalimantan-Chalco,44.47588410712059,742008.0
W-Kalimantan-Chalco,7 2019W-Kalimantan-Chalco,44.47588410712059,742008.0
W-Kalimantan-Chalco,7 2019W-Kalimantan-Chalco,44.47588410712059,742008.0
W-Kalimantan-Traders,7 2019W-Kalimantan-Traders,49.30068988902355,233942.0
W-Kalimantan-Traders,7 2019W-Kalimantan-Traders,49.30068988902355,233942.0
W-Kalimantan-Lubei,7 2019W-Kalimantan-Lubei,49.86369079101351,137556.0
W-Kalimantan-Lubei,7 2019W-Kalimantan-Lubei,49.86369079101351,137556.0
W-Kalimantan-Lubei,7 2019W-Kalimantan-Lubei,49.86369079101351,137556.0
W-Kalimantan-Traders,7 2019W-Kalimantan-Traders,49.30068988902355,233942.0
W-Kalimantan-Traders,7 2019W-Kalimantan-Traders,49.30068988902355,233942.0
W-Kalimantan-Traders,7 2019W-Kalimantan-Traders,49.30068988902355,233942.0
W-Kalimantan-Xinfa,7 2019W-Kalimantan-Xinfa,57.22831505483549,47262.0
Discovery Bay-Traders,7 2019Discovery Bay-Traders,56.8295114656032,25928.0
Johor-Chalco,7 2019Johor-Chalco,44.36689930209372,48365.0
Kuantan-Chalco,7 2019Kuantan-Chalco,24.925224327018945,35722.0
Niksic-Traders,7 2019Niksic-Traders,93.22033898305085,69030.0
Sierra Leone-Xinfa,7 2019Sierra Leone-Xinfa,62.51246261216352,49814.0
Rennell Island-Chalco,7 2019Rennell Island-Chalco,46.85942173479562,51300.0
Turkey-Traders,7 2019Turkey-Traders,55.73280159521436,61151.0
Bauxite Hills-Chalco,8 2019Bauxite Hills-Chalco,39.0827517447657,216435.0
Bauxite Hills-Chalco,8 2019Bauxite Hills-Chalco,39.0827517447657,216435.0
Bauxite Hills-Chalco,8 2019Bauxite Hills-Chalco,39.0827517447657,216435.0
Bauxite Hills-Chalco,8 2019Bauxite Hills-Chalco,39.0827517447657,216435.0
Bauxite Hills-Xinfa,8 2019Bauxite Hills-Xinfa,53.6950012133775,265748.0
Bauxite Hills-Xinfa,8 2019Bauxite Hills-Xinfa,53.6950012133775,265748.0
Bauxite Hills-Xinfa,8 2019Bauxite Hills-Xinfa,53.6950012133775,265748.0
Bauxite Hills-Xinfa,8 2019Bauxite Hills-Xinfa,53.6950012133775,265748.0
Bauxite Hills-Xinfa,8 2019Bauxite Hills-Xinfa,53.6950012133775,265748.0
Gove-Chalco,8 2019Gove-Chalco,43.20676845153572,420880.0
Gove-Chalco,8 2019Gove-Chalco,43.20676845153572,420880.0
Gove-Chalco,8 2019Gove-Chalco,43.20676845153572,420880.0
Gove-Chalco,8 2019Gove-Chalco,43.20676845153572,420880.0
Gove-Chalco,8 2019Gove-Chalco,43.20676845153572,420880.0
Gove-Nanshan,8 2019Gove-Nanshan,45.513629222549596,169302.0
Gove-Nanshan,8 2019Gove-Nanshan,45.513629222549596,169302.0
Gove-Traders,8 2019Gove-Traders,42.671984047856434,82081.0
Kwinana-Xinfa,8 2019Kwinana-Xinfa,43.868394815553344,81274.0
Kwinana-Xinfa,8 2019Kwinana-Xinfa,43.868394815553344,81274.0
Weipa-Nanshan,8 2019Weipa-Nanshan,43.64585016860859,133606.0
Weipa-Nanshan,8 2019Weipa-Nanshan,43.64585016860859,133606.0
Weipa-Weiqiao,8 2019Weipa-Weiqiao,40.59488779804018,655764.0
Weipa-Weiqiao,8 2019Weipa-Weiqiao,40.59488779804018,655764.0
Weipa-Weiqiao,8 2019Weipa-Weiqiao,40.59488779804018,655764.0
Weipa-Weiqiao,8 2019Weipa-Weiqiao,40.59488779804018,655764.0
Weipa-Weiqiao,8 2019Weipa-Weiqiao,40.59488779804018,655764.0
Weipa-Weiqiao,8 2019Weipa-Weiqiao,40.59488779804018,655764.0
Weipa-Weiqiao,8 2019Weipa-Weiqiao,40.59488779804018,655764.0
Weipa-Weiqiao,8 2019Weipa-Weiqiao,40.59488779804018,655764.0
Weipa-Weiqiao,8 2019Weipa-Weiqiao,40.59488779804018,655764.0
Weipa-Weiqiao,8 2019Weipa-Weiqiao,40.59488779804018,655764.0
Weipa-Xinfa,8 2019Weipa-Xinfa,51.296499572900174,511988.0
Weipa-Xinfa,8 2019Weipa-Xinfa,51.296499572900174,511988.0
Weipa-Xinfa,8 2019Weipa-Xinfa,51.296499572900174,511988.0
Weipa-Xinfa,8 2019Weipa-Xinfa,51.296499572900174,511988.0
Weipa-Xinfa,8 2019Weipa-Xinfa,51.296499572900174,511988.0
Weipa-Xinfa,8 2019Weipa-Xinfa,51.296499572900174,511988.0
Weipa-Xinfa,8 2019Weipa-Xinfa,51.296499572900174,511988.0
Weipa-Xinfa,8 2019Weipa-Xinfa,51.296499572900174,511988.0
Weipa-Traders,8 2019Weipa-Traders,39.88035892323031,81295.0
Weipa-LMB-Bosai,8 2019Weipa-LMB-Bosai,44.569958816490455,219615.0
Weipa-LMB-Bosai,8 2019Weipa-LMB-Bosai,44.569958816490455,219615.0
Weipa-LMB-Bosai,8 2019Weipa-LMB-Bosai,44.569958816490455,219615.0
Weipa-LMB-Bosai,8 2019Weipa-LMB-Bosai,44.569958816490455,219615.0
Weipa-LMB-Weiqiao,8 2019Weipa-LMB-Weiqiao,42.54881401582716,399498.0
Weipa-LMB-Weiqiao,8 2019Weipa-LMB-Weiqiao,42.54881401582716,399498.0
Weipa-LMB-Weiqiao,8 2019Weipa-LMB-Weiqiao,42.54881401582716,399498.0
Weipa-LMB-Weiqiao,8 2019Weipa-LMB-Weiqiao,42.54881401582716,399498.0
Weipa-LMB-Weiqiao,8 2019Weipa-LMB-Weiqiao,42.54881401582716,399498.0
Weipa-LMB-Weiqiao,8 2019Weipa-LMB-Weiqiao,42.54881401582716,399498.0
MRN-Xinfa,8 2019MRN-Xinfa,65.20438683948157,144814.0
Bel Air-Xinfa,8 2019Bel Air-Xinfa,52.54237288135594,153868.0
SMB-SPIC,8 2019SMB-SPIC,53.33998005982055,185691.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
SMB-Weiqiao,8 2019SMB-Weiqiao,54.88541865305392,3298001.0
W-Kalimantan-Chalco,8 2019W-Kalimantan-Chalco,46.33906769521876,605336.0
W-Kalimantan-Chalco,8 2019W-Kalimantan-Chalco,46.33906769521876,605336.0
W-Kalimantan-Chalco,8 2019W-Kalimantan-Chalco,46.33906769521876,605336.0
W-Kalimantan-Chalco,8 2019W-Kalimantan-Chalco,46.33906769521876,605336.0
W-Kalimantan-Chalco,8 2019W-Kalimantan-Chalco,46.33906769521876,605336.0
W-Kalimantan-Chalco,8 2019W-Kalimantan-Chalco,46.33906769521876,605336.0
W-Kalimantan-Chalco,8 2019W-Kalimantan-Chalco,46.33906769521876,605336.0
W-Kalimantan-Chalco,8 2019W-Kalimantan-Chalco,46.33906769521876,605336.0
W-Kalimantan-Chalco,8 2019W-Kalimantan-Chalco,46.33906769521876,605336.0
W-Kalimantan-Chalco,8 2019W-Kalimantan-Chalco,46.33906769521876,605336.0
W-Kalimantan-Chalco,8 2019W-Kalimantan-Chalco,46.33906769521876,605336.0
W-Kalimantan-Traders,8 2019W-Kalimantan-Traders,42.79881695805782,237394.0
W-Kalimantan-Traders,8 2019W-Kalimantan-Traders,42.79881695805782,237394.0
W-Kalimantan-Traders,8 2019W-Kalimantan-Traders,42.79881695805782,237394.0
W-Kalimantan-Bonded Warehouses,8 2019W-Kalimantan-Bonded Warehouses,43.46959122632104,50052.0
W-Kalimantan-Lubei,8 2019W-Kalimantan-Lubei,48.85343968095713,141484.0
W-Kalimantan-Lubei,8 2019W-Kalimantan-Lubei,48.85343968095713,141484.0
W-Kalimantan-Lubei,8 2019W-Kalimantan-Lubei,48.85343968095713,141484.0
W-Kalimantan-Xinfa,8 2019W-Kalimantan-Xinfa,54.4304331357918,99991.0
W-Kalimantan-Xinfa,8 2019W-Kalimantan-Xinfa,54.4304331357918,99991.0
Discovery Bay-Traders,8 2019Discovery Bay-Traders,57.710750490629174,61369.0
Discovery Bay-Traders,8 2019Discovery Bay-Traders,57.710750490629174,61369.0
Johor-Chalco,8 2019Johor-Chalco,44.36689930209372,44115.0
Johor-Traders,8 2019Johor-Traders,46.061814556331015,51758.0
Johor-Xinfa,8 2019Johor-Xinfa,48.95314057826521,53986.0
Rennell Island-Chalco,8 2019Rennell Island-Chalco,47.01963008355193,221663.0
Rennell Island-Chalco,8 2019Rennell Island-Chalco,47.01963008355193,221663.0
Rennell Island-Chalco,8 2019Rennell Island-Chalco,47.01963008355193,221663.0
Rennell Island-Chalco,8 2019Rennell Island-Chalco,47.01963008355193,221663.0
Cam Pha-Xinfa,8 2019Cam Pha-Xinfa,49.351944167497514,52630.0
Lang Son-Traders,8 2019Lang Son-Traders,31.90428713858425,3571.0
Bauxite Hills-Xinfa,9 2019Bauxite Hills-Xinfa,53.37204768061788,108336.0
Bauxite Hills-Xinfa,9 2019Bauxite Hills-Xinfa,53.37204768061788,108336.0
Gove-Chalco,9 2019Gove-Chalco,43.22255540217181,349292.0
Gove-Chalco,9 2019Gove-Chalco,43.22255540217181,349292.0
Gove-Chalco,9 2019Gove-Chalco,43.22255540217181,349292.0
Gove-Chalco,9 2019Gove-Chalco,43.22255540217181,349292.0
Gove-Nanshan,9 2019Gove-Nanshan,45.17996715343326,160456.0
Gove-Nanshan,9 2019Gove-Nanshan,45.17996715343326,160456.0
Gove-Traders,9 2019Gove-Traders,42.671984047856434,84908.0
Kwinana-Xinfa,9 2019Kwinana-Xinfa,44.24358734550187,164611.0
Kwinana-Xinfa,9 2019Kwinana-Xinfa,44.24358734550187,164611.0
Kwinana-Xinfa,9 2019Kwinana-Xinfa,44.24358734550187,164611.0
Kwinana-Xinfa,9 2019Kwinana-Xinfa,44.24358734550187,164611.0
Weipa-Nanshan,9 2019Weipa-Nanshan,42.30706597360825,193320.0
Weipa-Nanshan,9 2019Weipa-Nanshan,42.30706597360825,193320.0
Weipa-Nanshan,9 2019Weipa-Nanshan,42.30706597360825,193320.0
Weipa-Weiqiao,9 2019Weipa-Weiqiao,40.711852243697514,953804.0
Weipa-Weiqiao,9 2019Weipa-Weiqiao,40.711852243697514,953804.0
Weipa-Weiqiao,9 2019Weipa-Weiqiao,40.711852243697514,953804.0
Weipa-Weiqiao,9 2019Weipa-Weiqiao,40.711852243697514,953804.0
Weipa-Weiqiao,9 2019Weipa-Weiqiao,40.711852243697514,953804.0
Weipa-Weiqiao,9 2019Weipa-Weiqiao,40.711852243697514,953804.0
Weipa-Weiqiao,9 2019Weipa-Weiqiao,40.711852243697514,953804.0
Weipa-Weiqiao,9 2019Weipa-Weiqiao,40.711852243697514,953804.0
Weipa-Weiqiao,9 2019Weipa-Weiqiao,40.711852243697514,953804.0
Weipa-Weiqiao,9 2019Weipa-Weiqiao,40.711852243697514,953804.0
Weipa-Weiqiao,9 2019Weipa-Weiqiao,40.711852243697514,953804.0
Weipa-Weiqiao,9 2019Weipa-Weiqiao,40.711852243697514,953804.0
Weipa-Weiqiao,9 2019Weipa-Weiqiao,40.711852243697514,953804.0
Weipa-Weiqiao,9 2019Weipa-Weiqiao,40.711852243697514,953804.0
Weipa-Xinfa,9 2019Weipa-Xinfa,47.83311461896694,496232.0
Weipa-Xinfa,9 2019Weipa-Xinfa,47.83311461896694,496232.0
Weipa-Xinfa,9 2019Weipa-Xinfa,47.83311461896694,496232.0
Weipa-Xinfa,9 2019Weipa-Xinfa,47.83311461896694,496232.0
Weipa-Xinfa,9 2019Weipa-Xinfa,47.83311461896694,496232.0
Weipa-Xinfa,9 2019Weipa-Xinfa,47.83311461896694,496232.0
Weipa-Xinfa,9 2019Weipa-Xinfa,47.83311461896694,496232.0
Weipa-Traders,9 2019Weipa-Traders,39.88035892323031,70863.0
Weipa-LMB-Bosai,9 2019Weipa-LMB-Bosai,44.198007030935216,200565.0
Weipa-LMB-Bosai,9 2019Weipa-LMB-Bosai,44.198007030935216,200565.0
Weipa-LMB-Bosai,9 2019Weipa-LMB-Bosai,44.198007030935216,200565.0
Weipa-LMB-Bosai,9 2019Weipa-LMB-Bosai,44.198007030935216,200565.0
Weipa-LMB-Nanshan,9 2019Weipa-LMB-Nanshan,42.37288135593221,68130.0
Weipa-LMB-Weiqiao,9 2019Weipa-LMB-Weiqiao,42.83391497366035,420562.0
Weipa-LMB-Weiqiao,9 2019Weipa-LMB-Weiqiao,42.83391497366035,420562.0
Weipa-LMB-Weiqiao,9 2019Weipa-LMB-Weiqiao,42.83391497366035,420562.0
Weipa-LMB-Weiqiao,9 2019Weipa-LMB-Weiqiao,42.83391497366035,420562.0
Weipa-LMB-Weiqiao,9 2019Weipa-LMB-Weiqiao,42.83391497366035,420562.0
Weipa-LMB-Weiqiao,9 2019Weipa-LMB-Weiqiao,42.83391497366035,420562.0
Weipa-LMB-Xinfa,9 2019Weipa-LMB-Xinfa,50.44865403788635,61791.0
Juruti-Xinfa,9 2019Juruti-Xinfa,63.80652613901741,287643.0
Juruti-Xinfa,9 2019Juruti-Xinfa,63.80652613901741,287643.0
CBG-Xinfa,9 2019CBG-Xinfa,75.0673606366496,295686.0
CBG-Xinfa,9 2019CBG-Xinfa,75.0673606366496,295686.0
CBG-Xinfa,9 2019CBG-Xinfa,75.0673606366496,295686.0
CBG-Xinfa,9 2019CBG-Xinfa,75.0673606366496,295686.0
CBG-Xinfa,9 2019CBG-Xinfa,75.0673606366496,295686.0
SMB-Chalco,9 2019SMB-Chalco,54.3369890329013,162384.0
Bel Air-SPIC,9 2019Bel Air-SPIC,49.05337743127833,303592.0
SMB-SPIC,9 2019SMB-SPIC,54.33698903290131,163714.0
Bel Air-SPIC,9 2019Bel Air-SPIC,49.05337743127833,303592.0
SMB-Weiqiao,9 2019SMB-Weiqiao,53.932309078256445,861012.0
SMB-Weiqiao,9 2019SMB-Weiqiao,53.932309078256445,861012.0
SMB-Weiqiao,9 2019SMB-Weiqiao,53.932309078256445,861012.0
SMB-Weiqiao,9 2019SMB-Weiqiao,53.932309078256445,861012.0
SMB-Weiqiao,9 2019SMB-Weiqiao,53.932309078256445,861012.0
W-Kalimantan-Chalco,9 2019W-Kalimantan-Chalco,46.35001472899831,575315.0000100001
W-Kalimantan-Chalco,9 2019W-Kalimantan-Chalco,46.35001472899831,575315.0000100001
W-Kalimantan-Chalco,9 2019W-Kalimantan-Chalco,46.35001472899831,575315.0000100001
W-Kalimantan-Chalco,9 2019W-Kalimantan-Chalco,46.35001472899831,575315.0000100001
W-Kalimantan-Chalco,9 2019W-Kalimantan-Chalco,46.35001472899831,575315.0000100001
W-Kalimantan-Chalco,9 2019W-Kalimantan-Chalco,46.35001472899831,575315.0000100001
W-Kalimantan-Chalco,9 2019W-Kalimantan-Chalco,46.35001472899831,575315.0000100001
W-Kalimantan-Chalco,9 2019W-Kalimantan-Chalco,46.35001472899831,575315.0000100001
W-Kalimantan-Chalco,9 2019W-Kalimantan-Chalco,46.35001472899831,575315.0000100001
W-Kalimantan-Chalco,9 2019W-Kalimantan-Chalco,46.35001472899831,575315.0000100001
W-Kalimantan-Traders,9 2019W-Kalimantan-Traders,47.64568674552841,293912.0
W-Kalimantan-Traders,9 2019W-Kalimantan-Traders,47.64568674552841,293912.0
W-Kalimantan-Traders,9 2019W-Kalimantan-Traders,47.64568674552841,293912.0
W-Kalimantan-Lubei,9 2019W-Kalimantan-Lubei,49.6005668970468,191241.0
W-Kalimantan-Lubei,9 2019W-Kalimantan-Lubei,49.6005668970468,191241.0
W-Kalimantan-Lubei,9 2019W-Kalimantan-Lubei,49.6005668970468,191241.0
W-Kalimantan-Lubei,9 2019W-Kalimantan-Lubei,49.6005668970468,191241.0
W-Kalimantan-SPIC,9 2019W-Kalimantan-SPIC,51.34596211365903,47728.0
W-Kalimantan-Traders,9 2019W-Kalimantan-Traders,47.64568674552841,293912.0
W-Kalimantan-Wanji,9 2019W-Kalimantan-Wanji,46.85942173479562,58726.0
W-Kalimantan-Traders,9 2019W-Kalimantan-Traders,47.64568674552841,293912.0
W-Kalimantan-Traders,9 2019W-Kalimantan-Traders,47.64568674552841,293912.0
W-Kalimantan-Xinfa,9 2019W-Kalimantan-Xinfa,61.11665004985045,45101.0
Discovery Bay-Traders,9 2019Discovery Bay-Traders,60.18604261381493,28315.0
Discovery Bay-Traders,9 2019Discovery Bay-Traders,60.18604261381493,28315.0
Rennell Island-Chalco,9 2019Rennell Island-Chalco,46.85942173479562,46800.0
Bauxite Hills-Chalco,10 2019Bauxite Hills-Chalco,33.898305084745765,219439.0
Bauxite Hills-Chalco,10 2019Bauxite Hills-Chalco,33.898305084745765,219439.0
Bauxite Hills-Chalco,10 2019Bauxite Hills-Chalco,33.898305084745765,219439.0
Bauxite Hills-Chalco,10 2019Bauxite Hills-Chalco,33.898305084745765,219439.0
Rennell Island-Traders,9 2019Rennell Island-Traders,48.454636091724836,55425.0
Bauxite Hills-Xinfa,10 2019Bauxite Hills-Xinfa,47.20911374647813,405620.0
Bauxite Hills-Xinfa,10 2019Bauxite Hills-Xinfa,47.20911374647813,405620.0
Bauxite Hills-Xinfa,10 2019Bauxite Hills-Xinfa,47.20911374647813,405620.0
Bauxite Hills-Xinfa,10 2019Bauxite Hills-Xinfa,47.20911374647813,405620.0
Bauxite Hills-Xinfa,10 2019Bauxite Hills-Xinfa,47.20911374647813,405620.0
Bauxite Hills-Xinfa,10 2019Bauxite Hills-Xinfa,47.20911374647813,405620.0
Bauxite Hills-Xinfa,10 2019Bauxite Hills-Xinfa,47.20911374647813,405620.0
Gove-Chalco,10 2019Gove-Chalco,43.00117077030363,502345.0
Gove-Chalco,10 2019Gove-Chalco,43.00117077030363,502345.0
Gove-Chalco,10 2019Gove-Chalco,43.00117077030363,502345.0
Gove-Chalco,10 2019Gove-Chalco,43.00117077030363,502345.0
Gove-Chalco,10 2019Gove-Chalco,43.00117077030363,502345.0
Gove-Chalco,10 2019Gove-Chalco,43.00117077030363,502345.0
Gove-Nanshan,10 2019Gove-Nanshan,45.66301096709871,85889.0
Gove-Xinfa,10 2019Gove-Xinfa,50.53816232046986,172676.0
Gove-Xinfa,10 2019Gove-Xinfa,50.53816232046986,172676.0
Kwinana-Xinfa,10 2019Kwinana-Xinfa,45.55682592400414,208992.0
Kwinana-Xinfa,10 2019Kwinana-Xinfa,45.55682592400414,208992.0
Kwinana-Xinfa,10 2019Kwinana-Xinfa,45.55682592400414,208992.0
Kwinana-Xinfa,10 2019Kwinana-Xinfa,45.55682592400414,208992.0
Kwinana-Xinfa,10 2019Kwinana-Xinfa,45.55682592400414,208992.0
Weipa-Nanshan,10 2019Weipa-Nanshan,42.37288135593221,77022.0
Weipa-Weiqiao,10 2019Weipa-Weiqiao,41.222795638488904,848988.0
Weipa-Weiqiao,10 2019Weipa-Weiqiao,41.222795638488904,848988.0
Weipa-Weiqiao,10 2019Weipa-Weiqiao,41.222795638488904,848988.0
Weipa-Weiqiao,10 2019Weipa-Weiqiao,41.222795638488904,848988.0
Weipa-Weiqiao,10 2019Weipa-Weiqiao,41.222795638488904,848988.0
Weipa-Weiqiao,10 2019Weipa-Weiqiao,41.222795638488904,848988.0
Weipa-Weiqiao,10 2019Weipa-Weiqiao,41.222795638488904,848988.0
Weipa-Weiqiao,10 2019Weipa-Weiqiao,41.222795638488904,848988.0
Weipa-Weiqiao,10 2019Weipa-Weiqiao,41.222795638488904,848988.0
Weipa-Weiqiao,10 2019Weipa-Weiqiao,41.222795638488904,848988.0
Weipa-Weiqiao,10 2019Weipa-Weiqiao,41.222795638488904,848988.0
Weipa-Weiqiao,10 2019Weipa-Weiqiao,41.222795638488904,848988.0
Weipa-Xinfa,10 2019Weipa-Xinfa,44.66936478841841,320527.0
Weipa-Xinfa,10 2019Weipa-Xinfa,44.66936478841841,320527.0
Weipa-Xinfa,10 2019Weipa-Xinfa,44.66936478841841,320527.0
Weipa-Xinfa,10 2019Weipa-Xinfa,44.66936478841841,320527.0
Weipa-Xinfa,10 2019Weipa-Xinfa,44.66936478841841,320527.0
Weipa-LMB-Bosai,10 2019Weipa-LMB-Bosai,42.3768908408167,318686.0
Weipa-LMB-Bosai,10 2019Weipa-LMB-Bosai,42.3768908408167,318686.0
Weipa-LMB-Bosai,10 2019Weipa-LMB-Bosai,42.3768908408167,318686.0
Weipa-LMB-Bosai,10 2019Weipa-LMB-Bosai,42.3768908408167,318686.0
Weipa-LMB-Bosai,10 2019Weipa-LMB-Bosai,42.3768908408167,318686.0
Weipa-LMB-Bosai,10 2019Weipa-LMB-Bosai,42.3768908408167,318686.0
Weipa-LMB-Weiqiao,10 2019Weipa-LMB-Weiqiao,41.95895134882658,341100.0
Weipa-LMB-Weiqiao,10 2019Weipa-LMB-Weiqiao,41.95895134882658,341100.0
Weipa-LMB-Weiqiao,10 2019Weipa-LMB-Weiqiao,41.95895134882658,341100.0
Weipa-LMB-Weiqiao,10 2019Weipa-LMB-Weiqiao,41.95895134882658,341100.0
Weipa-LMB-Weiqiao,10 2019Weipa-LMB-Weiqiao,41.95895134882658,341100.0
Bel Air-SPIC,10 2019Bel Air-SPIC,50.04985044865405,151730.0
CBG-Xinfa,10 2019CBG-Xinfa,75.59957451819285,182852.0
CBG-Xinfa,10 2019CBG-Xinfa,75.59957451819285,182852.0
CBG-Xinfa,10 2019CBG-Xinfa,75.59957451819285,182852.0
SMB-SPIC,10 2019SMB-SPIC,54.3369890329013,156338.0
SMB-Weiqiao,10 2019SMB-Weiqiao,56.14277367075714,1168810.0
SMB-Weiqiao,10 2019SMB-Weiqiao,56.14277367075714,1168810.0
SMB-Weiqiao,10 2019SMB-Weiqiao,56.14277367075714,1168810.0
SMB-Weiqiao,10 2019SMB-Weiqiao,56.14277367075714,1168810.0
SMB-Weiqiao,10 2019SMB-Weiqiao,56.14277367075714,1168810.0
SMB-Weiqiao,10 2019SMB-Weiqiao,56.14277367075714,1168810.0
SMB-Weiqiao,10 2019SMB-Weiqiao,56.14277367075714,1168810.0
W-Kalimantan-Chalco,10 2019W-Kalimantan-Chalco,46.125021059074804,496319.0
W-Kalimantan-Chalco,10 2019W-Kalimantan-Chalco,46.125021059074804,496319.0
W-Kalimantan-Chalco,10 2019W-Kalimantan-Chalco,46.125021059074804,496319.0
W-Kalimantan-Chalco,10 2019W-Kalimantan-Chalco,46.125021059074804,496319.0
W-Kalimantan-Chalco,10 2019W-Kalimantan-Chalco,46.125021059074804,496319.0
W-Kalimantan-Chalco,10 2019W-Kalimantan-Chalco,46.125021059074804,496319.0
W-Kalimantan-Chalco,10 2019W-Kalimantan-Chalco,46.125021059074804,496319.0
W-Kalimantan-Chalco,10 2019W-Kalimantan-Chalco,46.125021059074804,496319.0
W-Kalimantan-Traders,10 2019W-Kalimantan-Traders,50.5193750958909,534975.0
W-Kalimantan-Traders,10 2019W-Kalimantan-Traders,50.5193750958909,534975.0
W-Kalimantan-Traders,10 2019W-Kalimantan-Traders,50.5193750958909,534975.0
W-Kalimantan-Traders,10 2019W-Kalimantan-Traders,50.5193750958909,534975.0
