Year,Month,Date,Country of Origin,Regency,Province,Price Type,Declared Price USD/tonne,Aa%,SiO2%,Fe2O3%,H2O%,Contract Date,Tonnage,Customer,Importing Port,Freight Rate US$/dmt,Insurance Rate US$/dmt
2011,month_10,2011-10-09,Indonesia,,,FOB,37.0000032432573,51.0,,,13.24,,40083.16,Chalco Shandong,Zibo,,
2011,month_10,2011-10-09,Indonesia,,,FOB,24.0,49.5,13.5,,,,33573.6,Weiqiao,Binzhou,,
2011,month_10,2011-10-09,Indonesia,,,FOB,24.0,49.5,13.5,,,,112388.4,Weiqiao,Binzhou,,
2011,month_10,2011-10-09,Indonesia,,,FOB,24.5,49.0,13.5,,,,38593.2,Weiqiao,Binzhou,,
2011,month_10,2011-10-09,Indonesia,,,FOB,24.5000000448178,49.0,13.5,,,,111562.71,Weiqiao,Binzhou,,
2011,month_10,2011-10-10,Australia,,,CIF,54.1128250382465,53.55,,,,,52625.73,Xinfa,Liaocheng,,
2011,month_10,2011-10-10,Indonesia,,,FOB,24.0,40.35,,,,,41268.5,Bosai,Nantong,,
2011,month_10,2011-10-10,Indonesia,,,FOB,34.0,50.25,,,,,31938.72,Bosai,Nantong,,
2011,month_10,2011-10-11,Indonesia,,,FOB,37.0,50.0,,,15.24,,56462.59,Chalco Shandong,Zibo,,
2011,month_10,2011-10-11,Indonesia,,,FOB,24.0,47.0,14.0,,,,91859.95,Weiqiao,Binzhou,,
2011,month_10,2011-10-11,Indonesia,,,FOB,24.0,47.0,14.0,,,,33618.13,Weiqiao,Binzhou,,
2011,month_10,2011-10-12,Australia,,,FOB,32.7437500869877,53.55,,,,,52449.93,Xinfa,Liaocheng,,
2011,month_10,2011-10-12,Indonesia,,,FOB,24.0000007492139,47.54,15.16,14.38,11.87,,80083.94,Haiyuanda,Longkou,,
2011,month_10,2011-10-12,Indonesia,,,FOB,24.0,47.5,13.5,,,,83617.8,Weiqiao,Binzhou,,
2011,month_10,2011-10-13,Indonesia,,,FOB,24.000000019471898,49.5,,,,,82169.7966,Weiqiao,Weihai,,
2011,month_10,2011-10-13,Indonesia,,,FOB,33.5,48.87,5.75,18.35,10.0,,46800.0,Nanshan,Longkou,,
2011,month_10,2011-10-17,Australia,,,FOB,36.300224854521,49.67,,,,,53393.634,Xinfa,Liaocheng,,
2011,month_10,2011-10-17,Indonesia,,,CIF,44.500000112319796,44.05,,,,,44515.75,"Shenzhen Ou'kai Industrial Development Co.,Ltd",Lianyungang,,
2011,month_10,2011-10-17,Indonesia,,,FOB,26.5000001098967,46.0,9.0,10.89,9.5,,45497.25,Lubei,Cangzhou,,
2011,month_10,2011-10-17,Indonesia,,,FOB,24.0,41.1,,,,,33598.4,Bosai,Nantong,,
2011,month_10,2011-10-17,Indonesia,,,FOB,24.0,48.0,14.0,,,,124731.0,Weiqiao,Cangzhou,,
2011,month_10,2011-10-17,Indonesia,,,FOB,18.500000053777,37.5,6.0,,,,37190.628,Weiqiao,Cangzhou,,
2011,month_10,2011-10-17,Indonesia,,,FOB,18.4999999816456,37.5,6.0,,,,108965.852,Weiqiao,Cangzhou,,
2011,month_10,2011-10-18,Australia,,,CIF,64.74546305864122,50.95,7.44,16.83,,,60201.792,Nanshan,Longkou,,
2011,month_10,2011-10-18,Australia,,,CIF,64.9389733738592,53.58,8.48,10.84,,,55270.383,Nanshan,Longkou,,
2011,month_10,2011-10-18,Indonesia,,,FOB,37.0,50.0,,,14.31,,80023.32,Chalco Shandong,Zibo,,
2011,month_10,2011-10-18,Indonesia,,,FOB,28.0,,,,,,59139.7,Nanshan,Longkou,,
2011,month_10,2011-10-19,Indonesia,,,FOB,26.5,49.23,,11.31,,,79953.0,Chalco Zhongzhou,Rizhao,,
2011,month_10,2011-10-19,Indonesia,,,FOB,36.9999998676469,51.0,,,14.52,,67999.937,Chalco Shandong,Zibo,,
2011,month_10,2011-10-19,Indonesia,,,FOB,34.0,42.59,9.26,,,,45491.71,Weiqiao,Binzhou,,
2011,month_10,2011-10-19,Indonesia,,,FOB,34.0,42.59,9.26,,,,110976.19,Weiqiao,Binzhou,,
2011,month_10,2011-10-20,Indonesia,,,FOB,37.0,51.04,4.67,10.54,14.52,,85480.0,Chalco Shandong,Longkou,,
2011,month_10,2011-10-20,Indonesia,,,FOB,24.0,49.5,13.5,,,,82215.0,Weiqiao,Binzhou,,
2011,month_10,2011-10-21,Australia,,,CIF,55.0272794365304,52.14,,,,,52491.92,Xinfa,Liaocheng,,
2011,month_10,2011-10-21,Australia,,,CIF,60.4551685030925,55.06,8.84,,,,55197.8,Nanshan,Longkou,,
2011,month_10,2011-10-21,Indonesia,,,FOB,33.5,48.63,5.72,18.21,,,32040.0,Nanshan,Longkou,,
2011,month_10,2011-10-24,Australia,,,CIF,52.7426249611789,54.54,,,,,62047.47,Xinfa,Liaocheng,,
2011,month_10,2011-10-24,Australia,,,CIF,56.8580585600815,54.0,,,,,61460.98,Xinfa,Liaocheng,,
2011,month_10,2011-10-25,Indonesia,,,C&F,47.0,49.17,12.12,10.89,12.3,,47971.9,Dalian Jinyang Im&Ex,Longkou,,
2011,month_10,2011-10-25,Indonesia,,,FOB,28.0,40.5,,,,,36427.3,Xinfa,Liaocheng,,
2011,month_10,2011-10-25,Indonesia,,,FOB,28.0,40.5,,,,,96132.4,Xinfa,Liaocheng,,
2011,month_10,2011-10-27,Indonesia,,,FOB,24.0,47.0,14.0,,,,113811.6,Weiqiao,Binzhou,,
2011,month_10,2011-10-27,Indonesia,,,FOB,24.0,47.0,14.0,,,,32925.9,Weiqiao,Binzhou,,
2011,month_10,2011-10-28,Australia,,,CIF,60.7818459761714,53.65,8.65,,,,55176.021,Nanshan,Longkou,,
2011,month_10,2011-10-28,Indonesia,,,FOB,26.0,45.76,9.57,15.98,10.0,,28800.0,Qingdao Jiayuan Tianjian Int'l Trade,Rizhao,,
2011,month_10,2011-10-28,Indonesia,,,FOB,26.0,45.76,9.57,15.98,10.0,,56250.0,Qingdao Jiayuan Tianjian Int'l Trade,Rizhao,,
2011,month_10,2011-10-28,Indonesia,,,FOB,17.0,37.65,2.9,36.35,7.9,,70131.51,Qingdao Jiayuan Tianjian Int'l Trade,Rizhao,,
2011,month_10,2011-10-28,Indonesia,,,FOB,37.0,51.47,9.41,,,,52067.51,Weiqiao,Binzhou,,
2011,month_10,2011-10-28,Indonesia,,,FOB,37.0,51.47,9.41,,,,101574.05,Weiqiao,Binzhou,,
2011,month_10,2011-10-31,Australia,,,FOB,32.743749992091395,53.36,,,,,63222.32,Xinfa,Liaocheng,,
2011,month_10,2011-10-31,Indonesia,,,FOB,30.0,49.65,,13.2,,,81183.6,Chalco Zhongzhou,Rizhao,,
2011,month_10,2011-10-31,Indonesia,,,FOB,24.0,40.5,,,,,37187.0,Bosai,Nantong,,
2011,month_10,2011-10-31,Indonesia,,,FOB,37.0,51.0,,,13.51,,48944.78,Chalco Shandong,Zibo,,
2011,month_10,2011-10-31,Indonesia,,,FOB,25.5,40.5,2.7,32.8,9.1,,90900.0,Chalco Shandong,Longkou,,
2011,month_10,2011-10-31,Indonesia,,,FOB,37.0,51.0,,,13.51,,47569.5,Chalco Shandong,Zibo,,
2011,month_10,2011-10-31,Indonesia,,,FOB,25.5,40.0,,,9.1,,41086.8,Chalco Shandong,Zibo,,
2011,month_10,2011-10-31,Indonesia,,,FOB,24.0,49.5,14.0,,,,14149.8,Weiqiao,Binzhou,,
2011,month_11,2011-11-01,Indonesia,,,FOB,25.5000000497727,45.51,13.05,16.25,,,60273.994,Lubei,Cangzhou,,
2011,month_11,2011-11-01,Indonesia,,,FOB,24.5000000858278,49.73,11.23,15.23,11.33,,58256.19,Lubei,Cangzhou,,
2011,month_11,2011-11-01,Indonesia,,,FOB,24.0,49.5,14.0,,,,67390.2,Weiqiao,Cangzhou,,
2011,month_11,2011-11-01,Indonesia,,,FOB,29.3887750311568,48.18,,,,,80431.75999999998,Xinfa,Liaocheng,,
2011,month_11,2011-11-01,Indonesia,,,FOB,33.5,,,,,,56993.4,Nanshan,Longkou,,
2011,month_11,2011-11-02,India,,,CIF,54.5,50.4,3.1,13.84,,,54367.67,Lubei,Cangzhou,,
2011,month_11,2011-11-03,Indonesia,,,FOB,19.0,37.35,,,,,73300.5,Xinfa,Liaocheng,,
2011,month_11,2011-11-04,Australia,,,FOB,36.0584249476944,,,,,,49717.46,Xinfa,Weihai,,
2011,month_11,2011-11-04,Australia,,,CIF,52.74262486251389,53.24,,,,,52532.58,Xinfa,Liaocheng,,
2011,month_11,2011-11-04,Indonesia,,,FOB,34.0,42.84,11.23,,,,154533.84,Weiqiao,Binzhou,,
2011,month_11,2011-11-04,Indonesia,,,FOB,24.5000000233148,49.0,13.5,,,,64336.813,Weiqiao,Binzhou,,
2011,month_11,2011-11-07,Australia,,,CIF,54.9838008644728,53.76,,,,,52415.76,Xinfa,Liaocheng,,
2011,month_11,2011-11-07,Indonesia,,,FOB,37.0,50.0,,,16.05,,65929.04,Chalco Shandong,Zibo,,
2011,month_11,2011-11-07,Indonesia,,,FOB,23.9999999452431,49.5,14.0,,,,80355.2256,Weiqiao,Binzhou,,
2011,month_11,2011-11-07,Indonesia,,,FOB,29.3887750416551,48.18,,,,,75656.94,Xinfa,Liaocheng,,
2011,month_11,2011-11-08,Indonesia,,,FOB,28.0,51.17,5.92,,,,48752.0,Chalco Zhengzhou,Lianyungang,,
2011,month_11,2011-11-08,Indonesia,,,FOB,24.0,40.35,,,,,34894.4,Bosai,Nantong,,
2011,month_11,2011-11-08,Indonesia,,,C&F,46.0798110336445,46.1,,,,,29979.94,Xinfa,Liaocheng,,
2011,month_11,2011-11-08,Indonesia,,,C&F,45.8441930624953,49.0,,,,,20720.13,Xinfa,Liaocheng,,
2011,month_11,2011-11-08,Indonesia,,,FOB,33.5,48.21,7.25,13.0,10.0,,56340.0,Nanshan,Longkou,,
2011,month_11,2011-11-08,Indonesia,,,FOB,33.5,48.14,6.15,18.25,10.0,,65520.0,Nanshan,Longkou,,
2011,month_11,2011-11-09,Australia,,,CIF,52.7426250644731,53.85,,,,,74410.82,Xinfa,Liaocheng,,
2011,month_11,2011-11-09,Indonesia,,,FOB,27.0,50.45,,,10.0,,23400.0,Xiamen Xiahongyuan Im&Ex,Shishi,,
2011,month_11,2011-11-09,Indonesia,,,FOB,37.0,50.17,11.09,,16.05,,83950.0,Chalco Shandong,Longkou,,
2011,month_11,2011-11-09,Indonesia,,,FOB,26.29999992644,44.5,,,,,40783.01,Xinfa,Liaocheng,,
2011,month_11,2011-11-09,Indonesia,,,FOB,26.300000077730104,44.5,,,,,38595.09,Xinfa,Liaocheng,,
2011,month_11,2011-11-10,Indonesia,,,FOB,24.0,48.0,14.0,,,,81090.0,Weiqiao,Binzhou,,
2011,month_11,2011-11-11,Australia,,,CIF,63.8433409824165,52.58,7.61,12.7,14.1,,51573.501,Nanshan,Longkou,,
2011,month_11,2011-11-11,Indonesia,,,FOB,24.0,47.0,14.0,,,,33922.07,Weiqiao,Binzhou,,
2011,month_11,2011-11-11,Indonesia,,,FOB,24.0,47.0,14.0,,,,91948.22,Weiqiao,Binzhou,,
2011,month_11,2011-11-11,Indonesia,,,FOB,29.5197499463657,,,,,,80312.36999999998,Xinfa,Weihai,,
2011,month_11,2011-11-14,Australia,,,CIF,52.7426249908751,53.63,,,,,58082.64,Xinfa,Liaocheng,,
2011,month_11,2011-11-14,Indonesia,,,FOB,17.0,37.65,2.9,36.35,7.9,,50050.0,Qingdao Jiayuan Tianjian Int'l Trade,Qingdao,,
2011,month_11,2011-11-14,Indonesia,,,FOB,26.5,46.0,9.0,12.0,8.0,,55848.6,Lubei,Cangzhou,,
2011,month_11,2011-11-14,Indonesia,,,FOB,37.0,51.0,,,14.31,,9168.830000000002,Weiqiao,Zibo,,
2011,month_11,2011-11-14,Indonesia,,,FOB,37.0,51.0,,,14.31,,54671.78,Weiqiao,Zibo,,
2011,month_11,2011-11-15,Australia,,,CIF,60.603483211160295,54.44,8.26,,,,53769.35,Nanshan,Longkou,,
2011,month_11,2011-11-15,Indonesia,,,FOB,37.0,51.0,,,14.57,,58690.41,Chalco Shandong,Zibo,,
2011,month_11,2011-11-16,Australia,,,CIF,55.0928665768351,53.14,,,,,57641.19,Xinfa,Liaocheng,,
2011,month_11,2011-11-16,Indonesia,,,FOB,24.0,49.5,14.0,,,,39129.3,Weiqiao,Binzhou,,
2011,month_11,2011-11-16,Indonesia,,,FOB,23.9999999687077,49.5,14.0,,,,102261.4443,Weiqiao,Binzhou,,
2011,month_11,2011-11-16,Indonesia,,,FOB,34.0,42.74,12.47,,,,80930.07,Weiqiao,Binzhou,,
2011,month_11,2011-11-16,Indonesia,,,FOB,37.0,51.0,,,14.57,,85430.0,Chalco Shandong,Zibo,,
2011,month_11,2011-11-16,Indonesia,,,FOB,25.5,40.0,,,9.4,,39139.2,Chalco Shandong,Zibo,,
2011,month_11,2011-11-17,Australia,,,CIF,59.861559653637,53.5,7.67,,,,54343.912,Nanshan,Longkou,,
2011,month_11,2011-11-17,Guyana,,,C&F,659.458215277778,88.08,,,,,36.0,Jiangsu Kaideli Refractory,Pujiang,,
2011,month_11,2011-11-17,Indonesia,,,FOB,37.0,51.76,9.45,,,,97548.61,Weiqiao,Binzhou,,
2011,month_11,2011-11-17,Indonesia,,,FOB,37.0,51.76,9.45,,,,53794.8,Weiqiao,Binzhou,,
2011,month_11,2011-11-17,Indonesia,,,FOB,25.5,40.25,2.85,33.1,9.4,,90600.0,Chalco Shandong,Longkou,,
2011,month_11,2011-11-18,Indonesia,,,C&F,45.865653452043105,48.31,13.57,10.64,,,11766.51,Xinfa,Qingdao,,
2011,month_11,2011-11-18,Indonesia,,,C&F,46.0288463490941,46.57,18.89,9.08,,,40382.58,Xinfa,Qingdao,,
2011,month_11,2011-11-21,Indonesia,,,FOB,37.0,50.0,,,15.09,,124334.56,Chalco Shandong,Zibo,,
2011,month_11,2011-11-21,Indonesia,,,FOB,30.800000025211002,48.15,,,11.9,,79330.31,Qinghai Runfeng Non-ferrous,Tangshan,,
2011,month_11,2011-11-22,Indonesia,,,FOB,25.0,40.8,,,,,32833.4,Bosai,Nantong,,
2011,month_11,2011-11-22,Indonesia,,,FOB,24.0,47.0,14.0,,,,74583.72999999998,Weiqiao,Binzhou,,
2011,month_11,2011-11-22,Indonesia,,,FOB,34.0,42.64,9.45,,,,67347.88,Weiqiao,Binzhou,,
2011,month_11,2011-11-23,Indonesia,,,FOB,24.0,49.5,14.0,,,,40156.2,Weiqiao,Binzhou,,
2011,month_11,2011-11-23,Indonesia,,,FOB,24.0,49.5,14.0,,,,114778.8,Weiqiao,Binzhou,,
2011,month_11,2011-11-23,Indonesia,,,FOB,33.5000000987647,48.58,7.22,13.0,11.32,,50625.37,Nanshan,Longkou,,
2011,month_11,2011-11-25,Indonesia,,,FOB,37.0,50.0,,,16.0,,76118.33,Chalco Shandong,Zibo,,
2011,month_11,2011-11-25,Indonesia,,,FOB,32.0,48.0,,,10.0,,39686.4,Chalco Shandong,Zibo,,
2011,month_11,2011-11-28,Australia,,,FOB,36.0584251606538,50.18,,,,,52034.26,Xinfa,Liaocheng,,
2011,month_11,2011-11-28,Australia,,,CIF,54.3647000340169,54.06,,,,,62762.95,Xinfa,Liaocheng,,
2011,month_12,2011-12-01,Indonesia,,,FOB,34.0,43.37,10.21,,,,79827.47999999998,Weiqiao,Binzhou,,
2011,month_12,2011-12-01,Indonesia,,,FOB,37.0,51.0,,,14.52,,44449.6,Chalco Shandong,Zibo,,
2011,month_12,2011-12-02,Australia,,,CIF,59.64685162428929,55.07,8.349999999999998,,,,61659.89,Nanshan,Longkou,,
2011,month_12,2011-12-02,Indonesia,,,FOB,26.0,,,,,,53083.8,Qingdao Jiayuan Tianjian Int'l Trade,Qingdao,,
2011,month_12,2011-12-02,Indonesia,,,FOB,26.0,,,,,,31500.0,Qingdao Jiayuan Tianjian Int'l Trade,Qingdao,,
2011,month_12,2011-12-02,Indonesia,,,FOB,24.0,49.5,14.0,,,,31276.8,Weiqiao,Binzhou,,
2011,month_12,2011-12-02,Indonesia,,,FOB,24.0,49.5,14.0,,,,113083.2,Weiqiao,Binzhou,,
2011,month_12,2011-12-02,Indonesia,,,FOB,33.5,,,,,,46498.0,Nanshan,Longkou,,
2011,month_12,2011-12-05,Australia,,,FOB,36.088649893769,50.2,,,,,50879.7,Xinfa,Liaocheng,,
2011,month_12,2011-12-05,Indonesia,,,FOB,24.5,43.88,,,,,36922.5,Bosai,Nantong,,
2011,month_12,2011-12-05,Indonesia,,,FOB,33.0000000404465,50.0,9.0,,,,49448.016,Weiqiao,Binzhou,,
2011,month_12,2011-12-05,Indonesia,,,FOB,24.0000000474343,47.5,13.5,,,,84327.099,Weiqiao,Binzhou,,
2011,month_12,2011-12-05,Indonesia,,,FOB,23.9999998777607,47.5,13.5,,,,32722.701,Weiqiao,Binzhou,,
2011,month_12,2011-12-05,Indonesia,,,FOB,36.9999987139041,,,,,,108856.58,Chalco Shandong,Longkou,,
2011,month_12,2011-12-05,Indonesia,,,FOB,26.0,46.38,,,,,49631.67,Xinfa,Liaocheng,,
2011,month_12,2011-12-06,Australia,,,CIF,54.36469998048371,53.9,,,,,53083.88,Xinfa,Liaocheng,,
2011,month_12,2011-12-06,Australia,,,CIF,54.36470006839151,54.38,,,,,74000.36999999998,Xinfa,Liaocheng,,
2011,month_12,2011-12-06,Guyana,,,C&F,484.4166666666671,88.08,,,,,36.0,Jiangsu Kaideli Refractory,Yangshan,,
2011,month_12,2011-12-06,Indonesia,,,FOB,28.999999625645096,51.8,9.74,,,,48082.712,Chalco Zhengzhou,Lianyungang,,
2011,month_12,2011-12-06,Indonesia,,,FOB,26.749125123397892,46.05,,,,,79002.57,Xinfa,Liaocheng,,
2011,month_12,2011-12-06,Indonesia,,,FOB,33.0,48.58,,,11.83,,55547.1,Qinghai Runfeng Non-ferrous,Tangshan,,
2011,month_12,2011-12-07,Indonesia,,,FOB,28.0004441001298,41.0,,,,,40531.4,Xinfa,Liaocheng,,
2011,month_12,2011-12-07,Indonesia,,,FOB,28.0,41.0,,,,,113895.6,Xinfa,Liaocheng,,
2011,month_12,2011-12-08,Australia,,,CIF,58.2624810311627,50.72,,,,,50128.27,Xinfa,Liaocheng,,
2011,month_12,2011-12-08,Australia,,,CIF,64.9868366208557,53.13,8.5,11.06,,,54527.792,Nanshan,Longkou,,
2011,month_12,2011-12-08,Australia,,,CIF,63.485765274845505,53.71,7.559999999999999,11.74,,,61600.803,Nanshan,Longkou,,
2011,month_12,2011-12-08,Indonesia,,,FOB,18.5,37.6,5.6,,,,116508.8,Weiqiao,Binzhou,,
2011,month_12,2011-12-08,Indonesia,,,FOB,18.5,37.6,5.6,,,,38513.04,Weiqiao,Binzhou,,
2011,month_12,2011-12-08,Indonesia,,,FOB,30.8,47.45,,,12.09,,79461.85,Qinghai Runfeng Non-ferrous,Tangshan,,
2011,month_12,2011-12-09,Indonesia,,,FOB,25.5000001346699,46.84,10.63,18.4,,,37127.83,Lubei,Cangzhou,,
2011,month_12,2011-12-09,Indonesia,,,FOB,25.0,49.5,14.0,,,,85500.0,Weiqiao,Binzhou,,
2011,month_12,2011-12-09,Indonesia,,,FOB,25.0,49.5,14.0,,,,100413.0,Weiqiao,Binzhou,,
2011,month_12,2011-12-12,Indonesia,,,FOB,24.0,47.0,14.0,,,,127078.2,Weiqiao,Binzhou,,
2011,month_12,2011-12-12,Indonesia,,,FOB,33.5,47.85,7.69,13.0,,,57080.0,Nanshan,Longkou,,
2011,month_12,2011-12-13,Indonesia,,,FOB,34.0000000130797,42.7,11.53,,,,152908.447,Weiqiao,Binzhou,,
2011,month_12,2011-12-13,Indonesia,,,FOB,24.0,49.5,14.0,,,,49630.5,Weiqiao,Binzhou,,
2011,month_12,2011-12-13,Indonesia,,,FOB,24.0,49.5,14.0,,,,74468.69999999998,Weiqiao,Binzhou,,
2011,month_12,2011-12-13,Indonesia,,,FOB,25.0,49.5,14.0,,,,9585.9,Weiqiao,Binzhou,,
2011,month_12,2011-12-13,Indonesia,,,FOB,37.0,50.0,,,15.2,,56816.0,Chalco Shandong,Zibo,,
2011,month_12,2011-12-14,Indonesia,,,FOB,28.000010035867305,47.36,15.11,10.27,,,22917.8,Dalian Jinyang Im&Ex,Zhenjiang,,
2011,month_12,2011-12-14,Indonesia,,,FOB,25.0,44.85,8.9,19.08,,,48862.2,Conrad (Lubei),Cangzhou,,
2011,month_12,2011-12-14,Indonesia,,,FOB,25.0,40.5,,,,,40770.4,Bosai,Nantong,,
2011,month_12,2011-12-14,Indonesia,,,FOB,37.0,50.07,9.86,,,,35482.4,Weiqiao,Cangzhou,,
2011,month_12,2011-12-14,Indonesia,,,FOB,25.5,,,,,,81468.1,Chalco Shandong,Longkou,,
2011,month_12,2011-12-15,Indonesia,,,FOB,25.0,49.5,14.0,,,,72089.1,Weiqiao,Cangzhou,,
2011,month_12,2011-12-15,Indonesia,,,FOB,37.0,49.66,3.71,9.76,15.2,,86089.47999999998,Chalco Shandong,Longkou,,
2011,month_12,2011-12-16,Australia,,,FOB,36.22969990436849,50.63,,,,,55086.44,Xinfa,Liaocheng,,
2011,month_12,2011-12-16,Indonesia,,,FOB,25.0,48.0,14.0,,,,64980.0,Weiqiao,Cangzhou,,
2011,month_12,2011-12-16,Indonesia,,,FOB,24.0,47.0,14.0,,,,83946.85,Weiqiao,Cangzhou,,
2011,month_12,2011-12-19,Australia,,,FOB,36.0584250519591,53.88,,,,,51333.63,Xinfa,Liaocheng,,
2011,month_12,2011-12-19,Australia,,,CIF,52.520975045853206,53.93,,,,,54930.75,Xinfa,Liaocheng,,
2011,month_12,2011-12-19,Indonesia,,,FOB,25.0,41.1,,,,,30634.25,Bosai,Nantong,,
2011,month_12,2011-12-19,Indonesia,,,FOB,37.0,50.07,9.86,,,,88147.08,Weiqiao,Binzhou,,
2011,month_12,2011-12-21,Indonesia,,,FOB,25.0,49.5,14.0,,,,10836.0,Weiqiao,Cangzhou,,
2011,month_12,2011-12-21,Indonesia,,,FOB,25.500000039641105,49.0,13.5,,,,88292.263,Weiqiao,Cangzhou,,
2011,month_12,2011-12-21,Indonesia,,,FOB,25.0,49.5,14.0,,,,70767.0,Weiqiao,Cangzhou,,
2011,month_12,2011-12-21,Indonesia,,,FOB,25.5,49.0,13.5,,,,34324.98,Weiqiao,Cangzhou,,
2011,month_12,2011-12-21,Indonesia,,,FOB,25.0,49.5,14.0,,,,43065.0,Weiqiao,Cangzhou,,
2011,month_12,2011-12-22,Australia,,,CIF,52.5209749403478,53.38,,,,,56766.55,Xinfa,Liaocheng,,
2011,month_12,2011-12-22,Australia,,,CIF,60.0711428842908,54.61,8.41,,,,55252.75,Nanshan,Longkou,,
2011,month_12,2011-12-22,Indonesia,,,FOB,30.0,49.78,9.35,13.15,10.0,,48600.0,Chalco Zhongzhou,Rizhao,,
2011,month_12,2011-12-22,Indonesia,,,FOB,25.0,45.81,12.57,15.72,14.13,,47829.59,Lubei,Cangzhou,,
2011,month_12,2011-12-22,Indonesia,,,FOB,33.5,,,,,,48942.0,Nanshan,Longkou,,
2011,month_12,2011-12-22,Indonesia,,,FOB,33.5,,,,,,65520.0,Nanshan,Longkou,,
2011,month_12,2011-12-23,Indonesia,,,FOB,37.0,50.0,,,15.98,,53058.63,Chalco Shandong,Zibo,,
2011,month_12,2011-12-23,Indonesia,,,FOB,30.0,46.8,,,,,48796.8,Xinfa,Liaocheng,,
2011,month_12,2011-12-26,Indonesia,,,FOB,25.0,40.6,,,9.2,,31598.4,Bosai,Nantong,,
2011,month_12,2011-12-27,Indonesia,,,C&F,46.0250444336726,48.46,,,,,34163.28,Xinfa,Liaocheng,,
2011,month_12,2011-12-27,Indonesia,,,C&F,46.7075555173907,46.72,,,,,16070.64,Xinfa,Liaocheng,,
2011,month_12,2011-12-29,Indonesia,,,FOB,25.500000058452095,44.75,9.31,21.18,16.01,,25662.027,Lubei,Cangzhou,,
2011,month_12,2011-12-29,Indonesia,,,FOB,25.4999998621103,44.75,9.31,21.18,16.01,,21756.526,Lubei,Cangzhou,,
2011,month_12,2011-12-29,Indonesia,,,FOB,30.0,48.36,14.67,,,,66555.0,Chalco Zhengzhou,Lianyungang,,
2011,month_12,2011-12-29,Indonesia,,,FOB,34.0,42.33,10.56,,,,48311.35,Weiqiao,Binzhou,,
2011,month_12,2011-12-29,Indonesia,,,FOB,25.0,48.0,14.0,,,,48071.33,Weiqiao,Binzhou,,
2011,month_12,2011-12-29,Indonesia,,,FOB,32.0,48.0,,,10.0,,40563.0,Chalco Shandong,Zibo,,
2011,month_12,2011-12-30,Australia,,,FOB,36.058425000884796,50.63,,,,,59901.24,Xinfa,Liaocheng,,
2011,month_12,2011-12-30,Australia,,,CIF,64.63428571428571,53.35,7.94,12.21,12.5,,54111.75,Nanshan,Longkou,,
2011,month_12,2011-12-30,Australia,,,CIF,63.5318307087755,52.83,7.62,13.52,12.6,,56244.522,Nanshan,Longkou,,
2011,month_12,2011-12-30,Australia,,,CIF,63.6189400876604,52.4,7.769999999999999,14.38,13.2,,62146.196,Nanshan,Longkou,,
2011,month_12,2011-12-30,Australia,,,CIF,64.6730635545141,54.54,8.4,9.39,13.5,,54605.72,Nanshan,Longkou,,
2011,month_12,2011-12-30,Indonesia,,,FOB,24.0,46.75,11.38,13.6,12.02,,28151.22,Haiyuanda,Cangzhou,,
2011,month_12,2011-12-30,Indonesia,,,FOB,24.0,46.75,11.38,13.6,12.02,,16630.6,Haiyuanda,Cangzhou,,
2011,month_12,2011-12-30,Indonesia,,,FOB,25.0,49.5,14.0,,,,81139.5,Weiqiao,Binzhou,,
2011,month_12,2011-12-30,Indonesia,,,FOB,24.000000198075295,47.0,14.0,,,,10097.171999999999,Weiqiao,Binzhou,,
2011,month_12,2011-12-30,Indonesia,,,FOB,25.0,48.0,14.0,,,,60284.86,Weiqiao,Binzhou,,
2011,month_12,2011-12-30,Indonesia,,,FOB,23.999999972460092,47.0,14.0,,,,72621.82799999998,Weiqiao,Binzhou,,
2011,month_12,2011-12-30,Indonesia,,,FOB,23.999999978713603,47.5,13.5,,,,93956.718,Weiqiao,Binzhou,,
2011,month_12,2011-12-30,Indonesia,,,FOB,25.0,48.0,14.0,,,,79842.86,Weiqiao,Binzhou,,
2011,month_12,2011-12-30,Indonesia,,,FOB,25.0,48.0,14.0,,,,71067.49,Weiqiao,Binzhou,,
2011,month_12,2011-12-30,Indonesia,,,FOB,24.0000000654076,47.5,13.5,,,,30577.482000000004,Weiqiao,Binzhou,,
2011,month_12,2011-12-30,Indonesia,,,FOB,25.0,48.0,14.0,,,,9836.1,Weiqiao,Binzhou,,
2011,month_12,2011-12-30,Indonesia,,,FOB,25.5,38.0,,,9.25,,46282.5,Chalco Shandong,Zibo,,
2011,month_12,2011-12-30,Malaysia,,,FOB,29.1570502001387,49.97,,,,,45296.09,Xinfa,Liaocheng,,
2011,month_12,2011-12-31,Indonesia,,,FOB,25.0,49.5,14.0,,,,49923.0,Weiqiao,Binzhou,,
2011,month_12,2011-12-31,Indonesia,,,FOB,24.0,47.0,14.0,,,,62373.51,Weiqiao,Binzhou,,
2011,month_12,2011-12-31,Indonesia,,,FOB,19.0,38.85,,,,,10539.62,Xinfa,Liaocheng,,
2011,month_12,2011-12-31,Indonesia,,,FOB,19.0,38.85,,,,,71360.38,Xinfa,Liaocheng,,
2011,month_12,2011-12-31,Indonesia,,,FOB,30.0,46.7,,,,,45617.75,Xinfa,Liaocheng,,
2012,month_1,2012-01-04,Australia,,,CIF,59.54079364506679,54.64,,,11.8,,66353.742,Qinghai Runfeng Non-ferrous,Caofeidian,,
